,timestamp,open,high,low,close,volume
0,2023-12-29 19:00:00,353.6500,353.9000,353.2500,353.6100,2717
1,2023-12-29 18:00:00,353.8100,353.9400,353.3300,353.6500,7465
2,2023-12-29 17:00:00,353.7650,354.0000,339.5640,353.9400,6184
3,2023-12-29 16:00:00,353.9600,354.9000,352.6400,353.7500,3772555
4,2023-12-29 15:00:00,354.4800,355.3200,352.7700,353.9950,2775998
5,2023-12-29 14:00:00,353.8100,354.5300,353.2300,354.4900,1074653
6,2023-12-29 13:00:00,353.4750,354.6400,353.3500,353.7800,1541967
7,2023-12-29 12:00:00,353.2000,353.7150,351.8200,353.4700,1408007
8,2023-12-29 11:00:00,354.6150,354.8100,352.1200,353.2200,1828404
9,2023-12-29 10:00:00,356.8700,358.2500,354.2400,354.6190,2270620
10,2023-12-29 09:00:00,358.0600,360.0000,355.8500,356.9450,1648083
11,2023-12-29 08:00:00,358.9620,359.4000,357.8700,358.2700,28037
12,2023-12-29 07:00:00,359.0100,359.3400,358.6300,358.6600,18472
13,2023-12-29 06:00:00,358.8300,359.0500,358.8300,359.0500,4355
14,2023-12-29 05:00:00,359.1500,359.3100,358.5700,358.8500,4021
15,2023-12-29 04:00:00,358.9900,359.9300,358.5400,359.2000,3130
16,2023-12-28 19:00:00,358.8000,359.2000,358.6000,359.0000,7112
17,2023-12-28 18:00:00,358.5800,359.0000,358.5300,359.0000,3017
18,2023-12-28 17:00:00,358.4800,367.5270,333.3590,358.7650,18611
19,2023-12-28 16:00:00,358.3600,359.2100,357.8200,358.4100,2585374
20,2023-12-28 15:00:00,360.1800,360.3000,357.8100,358.3100,2359972
21,2023-12-28 14:00:00,361.0400,361.3050,360.0700,360.2000,730290
22,2023-12-28 13:00:00,360.7700,361.9000,360.2900,361.0290,1490256
23,2023-12-28 12:00:00,359.6600,360.8000,359.0000,360.7770,935322
24,2023-12-28 11:00:00,360.3450,360.4400,359.2400,359.6560,972378
25,2023-12-28 10:00:00,359.1200,360.8000,358.3500,360.3700,1831603
26,2023-12-28 09:00:00,358.8750,361.3100,358.7200,359.1200,1925747
27,2023-12-28 08:00:00,359.0110,359.7700,357.8300,358.7400,57304
28,2023-12-28 07:00:00,359.3800,359.7100,359.0700,359.7100,14864
29,2023-12-28 06:00:00,359.2500,359.4600,359.0100,359.3000,2649
30,2023-12-28 05:00:00,359.1100,359.4400,358.9900,359.2800,2188
31,2023-12-28 04:00:00,360.0000,360.0000,358.2000,359.0800,2787
32,2023-12-27 19:00:00,357.9300,358.2500,357.7750,358.0100,4744
33,2023-12-27 18:00:00,357.9250,358.2500,357.6100,357.8700,5193
34,2023-12-27 17:00:00,357.9730,376.1010,349.7040,357.9250,484593
35,2023-12-27 16:00:00,357.8500,358.8000,356.2900,357.9700,3621627
36,2023-12-27 15:00:00,356.4800,357.9290,356.4000,357.8500,2746420
37,2023-12-27 14:00:00,357.5500,357.5500,355.6100,356.4650,1394036
38,2023-12-27 13:00:00,357.2900,358.8640,357.2900,357.5600,1037881
39,2023-12-27 12:00:00,357.2010,358.0700,357.0600,357.3050,896650
40,2023-12-27 11:00:00,357.1150,357.4500,356.5600,357.2150,1073334
41,2023-12-27 10:00:00,357.7050,358.3600,356.5700,357.1200,1743380
42,2023-12-27 09:00:00,355.8900,359.0000,355.2900,357.6500,1694129
43,2023-12-27 08:00:00,354.3440,356.0900,353.8100,355.8000,82265
44,2023-12-27 07:00:00,354.9700,355.1100,354.6800,355.1000,6795
45,2023-12-27 06:00:00,354.6600,354.9800,354.5200,354.8300,1275
46,2023-12-27 05:00:00,354.6300,354.9900,354.3300,354.7500,3306
47,2023-12-27 04:00:00,354.2500,355.1100,354.2500,354.4600,2740
48,2023-12-26 19:00:00,355.1000,355.1000,354.8300,354.9100,5665
49,2023-12-26 18:00:00,354.9900,355.1300,354.8300,354.9500,4624
50,2023-12-26 17:00:00,354.9000,355.0000,352.1230,354.9500,2422
51,2023-12-26 16:00:00,354.8300,355.0000,354.5600,354.9000,3215280
52,2023-12-26 15:00:00,354.8300,355.3850,354.5700,354.8300,1221926
53,2023-12-26 14:00:00,354.0850,355.0160,353.9160,354.8100,890033
54,2023-12-26 13:00:00,354.5700,354.7600,353.4500,354.0700,946240
55,2023-12-26 12:00:00,355.3900,355.5950,354.2100,354.5600,1029008
56,2023-12-26 11:00:00,355.9220,356.1700,354.8700,355.4000,1035089
57,2023-12-26 10:00:00,355.9400,356.9800,355.0900,355.9500,1554671
58,2023-12-26 09:00:00,354.0300,356.0000,353.5600,355.9400,1420846
59,2023-12-26 08:00:00,354.4120,354.4500,353.1100,354.0300,23787
60,2023-12-26 07:00:00,354.0100,354.2100,353.7200,354.1000,7294
61,2023-12-26 06:00:00,354.0500,354.2000,353.7800,354.0200,1309
62,2023-12-26 05:00:00,354.0600,354.3000,354.0100,354.0100,558
63,2023-12-26 04:00:00,352.9100,354.6300,352.9100,354.0000,1914
64,2023-12-22 19:00:00,353.0100,353.3000,352.8500,353.2500,3519
65,2023-12-22 18:00:00,353.0500,353.3900,352.8000,352.9950,5070
66,2023-12-22 17:00:00,352.8950,364.3700,346.1170,353.0700,14496
67,2023-12-22 16:00:00,353.4000,353.5400,352.7500,352.8000,2345948
68,2023-12-22 15:00:00,353.7500,354.2400,352.9300,353.4200,1752122
69,2023-12-22 14:00:00,353.3900,353.7700,351.2200,353.7000,1380609
70,2023-12-22 13:00:00,353.3500,353.9500,352.8100,353.4200,887482
71,2023-12-22 12:00:00,352.8900,353.6700,351.4100,353.3400,1371947
72,2023-12-22 11:00:00,353.7440,353.9500,352.5100,352.8560,1457083
73,2023-12-22 10:00:00,355.7150,356.4300,353.7500,353.7500,1592813
74,2023-12-22 09:00:00,356.2000,357.2000,354.4600,355.6900,1774079
75,2023-12-22 08:00:00,354.0900,356.5000,351.6600,356.3000,91565
76,2023-12-22 07:00:00,353.6200,354.2000,353.4900,354.0000,9574
77,2023-12-22 06:00:00,353.5800,353.8800,353.5500,353.7000,1289
78,2023-12-22 05:00:00,352.9900,353.8000,352.7200,353.7400,3589
79,2023-12-22 04:00:00,353.4900,353.4900,352.2300,352.7700,2788
80,2023-12-21 19:00:00,353.9100,354.1700,353.3000,353.3000,13161
81,2023-12-21 18:00:00,354.0000,354.2100,353.9000,354.1920,9807
82,2023-12-21 17:00:00,353.9200,354.2500,353.9000,354.0750,12370
83,2023-12-21 16:00:00,354.0000,354.3250,348.1800,353.9200,3570348
84,2023-12-21 15:00:00,352.4300,354.3600,351.3590,354.0800,2284252
85,2023-12-21 14:00:00,351.8900,353.6500,351.7400,352.4700,1775787
86,2023-12-21 13:00:00,350.0300,351.9800,350.0000,351.9140,1347434
87,2023-12-21 12:00:00,351.1250,351.1250,349.2100,350.0000,1226149
88,2023-12-21 11:00:00,351.9190,352.5900,350.7800,351.0350,1282579
89,2023-12-21 10:00:00,351.9900,353.5100,351.0800,351.9320,1946868
90,2023-12-21 09:00:00,352.2100,356.4050,349.2800,351.9300,2331619
91,2023-12-21 08:00:00,350.6000,352.9800,349.2800,352.2800,217159
92,2023-12-21 07:00:00,350.6500,352.0900,350.5800,351.9000,25873
93,2023-12-21 06:00:00,350.9600,351.0000,350.5100,350.6400,4911
94,2023-12-21 05:00:00,350.8000,351.0900,350.7200,350.9000,4812
95,2023-12-21 04:00:00,349.8000,351.6900,349.0000,350.6500,9745
96,2023-12-20 19:00:00,349.0300,349.2800,348.6500,349.0000,28131
97,2023-12-20 18:00:00,348.7000,349.2000,348.3000,349.0300,7693
98,2023-12-20 17:00:00,349.2500,356.0050,347.0740,348.3000,330894
99,2023-12-20 16:00:00,349.2600,349.8000,348.8100,349.2800,3727330
100,2023-12-20 15:00:00,349.3200,351.0300,348.2300,349.2600,3369829
101,2023-12-20 14:00:00,353.1530,353.2700,348.9500,349.3000,1602167
102,2023-12-20 13:00:00,352.8900,353.4200,352.4300,353.1550,1033252
103,2023-12-20 12:00:00,352.5800,353.0800,351.5200,352.9250,1138675
104,2023-12-20 11:00:00,353.2200,353.9100,352.2200,352.5650,1486085
105,2023-12-20 10:00:00,351.8500,354.9600,349.1500,353.2600,2859161
106,2023-12-20 09:00:00,347.3600,352.1400,347.0500,351.9050,2241822
107,2023-12-20 08:00:00,347.9900,351.9600,346.4800,347.3000,214579
108,2023-12-20 07:00:00,348.0000,348.4500,347.0000,347.1100,23438
109,2023-12-20 06:00:00,348.7700,348.8600,347.7100,348.0000,8308
110,2023-12-20 05:00:00,348.6600,348.9000,348.5000,348.6600,5412
111,2023-12-20 04:00:00,350.0000,351.5900,347.2200,348.9400,15232
112,2023-12-19 19:00:00,350.8000,351.2700,350.6000,350.7200,8380
113,2023-12-19 18:00:00,350.5800,351.0000,350.5100,350.7990,6858
114,2023-12-19 17:00:00,350.3600,365.5510,347.8750,350.5800,43403
115,2023-12-19 16:00:00,350.4100,350.6800,350.0000,350.3600,2950774
116,2023-12-19 15:00:00,350.8400,351.1900,349.6600,350.4100,2569540
117,2023-12-19 14:00:00,350.9400,351.9200,350.5100,350.8300,1325536
118,2023-12-19 13:00:00,349.9140,350.9700,349.6400,350.9250,1074713
119,2023-12-19 12:00:00,350.8300,350.9210,349.2500,349.9250,1339982
120,2023-12-19 11:00:00,350.7250,351.5100,350.0000,350.8700,1586222
121,2023-12-19 10:00:00,352.7150,353.4000,349.8100,350.7180,3426327
122,2023-12-19 09:00:00,345.5150,353.6000,345.0000,352.6410,4489455
123,2023-12-19 08:00:00,344.7400,346.1990,343.1300,345.5200,204579
124,2023-12-19 07:00:00,344.3500,346.0900,344.3100,345.3500,16867
125,2023-12-19 06:00:00,344.2000,344.6000,343.7800,344.5900,4328
126,2023-12-19 05:00:00,344.3000,344.4300,344.0000,344.1000,2111
127,2023-12-19 04:00:00,344.4100,344.6900,344.2300,344.3000,2216
128,2023-12-18 19:00:00,344.0200,344.2500,344.0000,344.2250,5948
