,timestamp,open,high,low,close,volume
0,2023-12-29 19:00:00,140.8700,140.9300,140.8100,140.9000,5403
1,2023-12-29 18:00:00,140.9350,141.3800,140.8900,140.9300,3254
2,2023-12-29 17:00:00,140.9550,145.2600,138.5850,140.9400,22843
3,2023-12-29 16:00:00,140.9500,141.1900,138.5850,140.9700,5248637
4,2023-12-29 15:00:00,141.1000,141.1900,140.6400,140.9800,3102803
5,2023-12-29 14:00:00,140.7150,141.1700,140.6450,141.0990,1275835
6,2023-12-29 13:00:00,140.5000,140.8300,140.4600,140.7110,1114915
7,2023-12-29 12:00:00,140.3600,140.5480,140.0600,140.5050,1131299
8,2023-12-29 11:00:00,140.7100,140.7950,139.9000,140.3650,1760287
9,2023-12-29 10:00:00,141.2400,141.3000,140.4700,140.7100,1521181
10,2023-12-29 09:00:00,141.1450,141.4350,140.0900,141.2600,1856268
11,2023-12-29 08:00:00,141.2000,141.6400,141.0000,141.1000,12898
12,2023-12-29 07:00:00,141.2900,141.3500,141.0400,141.1500,10548
13,2023-12-29 06:00:00,141.3100,141.4000,141.2000,141.3500,780
14,2023-12-29 05:00:00,141.3800,141.3900,141.2200,141.3200,1041
15,2023-12-29 04:00:00,141.5100,141.5800,141.2000,141.4400,2763
16,2023-12-28 19:00:00,141.2300,141.2800,141.1500,141.2700,3385
17,2023-12-28 18:00:00,141.1600,141.3200,141.1500,141.2300,1447
18,2023-12-28 17:00:00,141.1500,143.9200,141.1100,141.1500,4299
19,2023-12-28 16:00:00,141.3200,141.3300,141.1000,141.1300,3106942
20,2023-12-28 15:00:00,141.5100,141.5300,141.1400,141.2900,2954628
21,2023-12-28 14:00:00,141.5200,141.7500,141.4500,141.5050,956985
22,2023-12-28 13:00:00,141.4300,141.6700,141.2700,141.5170,1007718
23,2023-12-28 12:00:00,141.4400,141.5460,141.3000,141.4300,888198
24,2023-12-28 11:00:00,141.5600,141.6750,141.2380,141.4450,1017632
25,2023-12-28 10:00:00,141.1500,141.7600,140.8280,141.5600,1941821
26,2023-12-28 09:00:00,141.9100,142.2700,141.0800,141.1500,1669377
27,2023-12-28 08:00:00,141.8710,142.1800,141.4400,141.9400,49380
28,2023-12-28 07:00:00,141.8900,142.0900,141.8700,142.0800,13275
29,2023-12-28 06:00:00,141.9500,142.0000,141.8700,141.9100,4782
30,2023-12-28 05:00:00,141.8900,141.9500,141.8600,141.9500,8029
31,2023-12-28 04:00:00,141.7200,142.0900,141.7200,141.8700,6500
