"Date","Price","Open","High","Low","Vol.","Change %"
"07/17/2016","37.14","36.14","37.16","36.06","121.98M","3.20%"
"07/10/2016","35.99","35.40","36.29","35.36","112.28M","2.01%"
"07/03/2016","35.28","34.80","35.29","34.41","115.08M","0.92%"
"06/26/2016","34.96","33.55","35.03","33.16","193.80M","3.55%"
"06/19/2016","33.76","34.94","35.14","33.67","227.06M","-2.40%"
"06/12/2016","34.59","35.83","36.27","34.42","183.29M","-3.84%"
"06/05/2016","35.97","36.25","36.48","35.73","133.84M","-0.42%"
"05/29/2016","36.12","36.59","36.99","36.03","119.02M","-1.39%"
"05/22/2016","36.63","35.33","36.70","35.21","168.88M","3.21%"
"05/15/2016","35.49","35.46","36.08","34.84","171.68M","-0.14%"
"05/08/2016","35.54","35.60","36.22","35.45","148.96M","-0.06%"
"05/01/2016","35.56","34.88","35.59","34.45","167.91M","2.63%"
"04/24/2016","34.65","35.80","36.29","34.45","263.15M","-3.59%"
"04/17/2016","35.94","38.02","38.49","35.68","282.62M","-5.30%"
"04/10/2016","37.95","37.15","38.05","36.55","144.51M","2.68%"
"04/03/2016","36.96","37.50","37.64","36.77","121.29M","-1.44%"
"03/27/2016","37.50","36.84","37.89","36.44","165.66M","1.99%"
"03/20/2016","36.77","36.83","37.29","36.55","122.66M","-0.30%"
"03/13/2016","36.88","36.34","37.15","36.23","198.10M","1.49%"
"03/06/2016","36.34","35.34","36.35","34.27","225.80M","2.25%"
"02/28/2016","35.54","35.02","36.00","34.88","203.83M","0.82%"
"02/21/2016","35.25","35.37","35.67","34.04","196.17M","0.57%"
"02/14/2016","35.05","34.65","35.62","34.25","169.70M","2.73%"
"02/07/2016","34.12","33.39","35.07","33.15","313.19M","-0.18%"
"01/31/2016","34.18","37.52","39.49","34.01","558.65M","-7.99%"
"01/24/2016","37.15","36.18","37.25","34.72","227.77M","2.45%"
"01/17/2016","36.26","35.16","36.41","33.66","202.74M","4.44%"
"01/10/2016","34.72","35.83","36.74","34.27","249.01M","-2.80%"
"01/03/2016","35.72","37.15","37.60","35.65","251.70M","-5.85%"
"12/27/2015","37.94","37.65","39.00","37.48","121.50M","1.39%"
"12/20/2015","37.42","37.31","37.74","37.00","99.70M","1.22%"
"12/13/2015","36.97","37.09","38.13","36.21","235.66M","0.08%"
"12/06/2015","36.94","38.39","38.44","36.84","211.09M","-3.65%"
"11/29/2015","38.34","37.44","38.80","37.06","236.21M","2.21%"
"11/22/2015","37.51","37.87","38.14","36.88","114.21M","-0.85%"
"11/15/2015","37.83","35.78","37.90","35.57","172.84M","5.52%"
"11/08/2015","35.85","36.51","37.05","35.84","179.15M","-2.29%"
"11/01/2015","36.69","35.55","36.97","35.29","170.63M","3.24%"
"10/25/2015","35.54","35.08","35.96","35.06","210.12M","1.25%"
"10/18/2015","35.10","33.06","36.50","32.09","329.89M","6.01%"
"10/11/2015","33.11","32.10","33.25","31.95","159.92M","2.89%"
"10/04/2015","32.18","31.60","32.53","31.28","199.28M","2.65%"
"09/27/2015","31.35","30.52","31.37","29.47","248.08M","2.45%"
"09/20/2015","30.60","31.72","31.82","30.55","204.73M","-2.73%"
"09/13/2015","31.46","31.29","32.55","30.97","249.62M","0.54%"
"09/06/2015","31.29","30.62","31.33","30.21","145.21M","4.16%"
"08/30/2015","30.04","31.38","31.79","29.70","246.07M","-4.70%"
"08/23/2015","31.52","28.65","32.18","28.25","380.28M","2.94%"
"08/16/2015","30.62","32.84","33.35","30.62","235.25M","-6.82%"
"08/09/2015","32.86","31.97","33.74","31.56","253.24M","3.43%"
"08/02/2015","31.77","31.27","32.39","31.27","162.12M","1.57%"
"07/26/2015","31.28","31.05","31.76","31.02","183.16M","0.32%"
"07/19/2015","31.18","32.96","33.93","31.13","396.44M","-7.34%"
"07/12/2015","33.65","26.64","33.72","26.62","463.37M","26.93%"
"07/05/2015","26.51","25.98","26.63","25.76","159.47M","1.30%"
"06/28/2015","26.17","26.25","26.43","25.91","147.41M","-1.54%"
"06/21/2015","26.58","26.98","27.19","26.57","143.58M","-0.93%"
"06/14/2015","26.83","26.40","26.91","26.20","154.51M","0.79%"
"06/07/2015","26.62","26.67","26.95","26.15","139.35M","-0.19%"
"05/31/2015","26.67","26.84","27.18","26.49","165.94M","0.23%"
"05/24/2015","26.61","26.91","27.03","26.49","151.18M","-1.48%"
"05/17/2015","27.01","26.60","27.21","26.44","160.80M","1.20%"
"05/10/2015","26.69","26.92","27.10","26.26","143.36M","-0.82%"
"05/03/2015","26.91","26.93","27.20","26.05","146.64M","0.07%"
"04/26/2015","26.89","28.17","28.30","26.61","188.76M","-4.58%"
"04/19/2015","28.18","26.21","28.48","26.15","284.72M","7.85%"
"04/12/2015","26.13","26.85","27.13","25.98","200.40M","-2.97%"
"04/05/2015","26.93","26.54","27.12","26.41","135.46M","0.86%"
"03/29/2015","26.70","27.51","27.66","26.62","131.10M","-2.34%"
"03/22/2015","27.34","27.94","28.65","27.33","196.99M","-2.15%"
"03/15/2015","27.94","27.47","28.01","27.23","187.90M","2.38%"
"03/08/2015","27.29","28.27","28.44","27.14","155.37M","-3.60%"
"03/01/2015","28.31","27.95","28.82","27.86","175.20M","1.69%"
"02/22/2015","27.84","26.73","28.16","26.34","180.22M","3.61%"
"02/15/2015","26.87","27.27","27.42","26.72","110.11M","-1.86%"
"02/08/2015","27.38","26.33","27.42","26.23","158.32M","3.40%"
"02/01/2015","26.48","26.51","26.79","25.86","203.31M","-0.64%"
"01/25/2015","26.65","26.85","26.92","24.99","298.49M","-1.00%"
"01/18/2015","26.92","25.48","27.03","25.23","189.19M","6.28%"
"01/11/2015","25.33","24.68","25.34","24.31","239.04M","2.38%"
"01/04/2015","24.74","26.09","26.14","24.48","249.00M","-5.46%"
"12/28/2014","26.17","26.54","26.70","26.13","119.70M","-1.73%"
"12/21/2014","26.63","25.73","26.65","25.73","133.50M","3.42%"
"12/14/2014","25.75","26.07","26.08","24.38","325.70M","-0.43%"
"12/07/2014","25.86","26.28","26.74","25.86","190.83M","-1.26%"
"11/30/2014","26.19","26.87","27.00","26.14","177.73M","-3.07%"
"11/23/2014","27.02","26.81","27.12","26.71","123.37M","0.82%"
"11/16/2014","26.80","27.10","27.12","26.43","177.38M","-1.29%"
"11/09/2014","27.15","27.00","27.52","26.98","117.22M","0.63%"
"11/02/2014","26.98","27.70","27.82","26.86","152.52M","-3.23%"
"10/26/2014","27.88","26.78","27.90","26.78","154.62M","3.57%"
"10/19/2014","26.92","25.40","27.29","25.34","244.12M","5.61%"
"10/12/2014","25.49","27.17","27.40","25.36","355.72M","-6.11%"
"10/05/2014","27.15","28.86","28.97","27.13","214.67M","-5.37%"
"09/28/2014","28.69","28.51","28.91","28.09","133.54M","-0.31%"
"09/21/2014","28.78","29.61","29.62","28.63","165.35M","-3.16%"
"09/14/2014","29.72","28.57","29.74","28.33","199.24M","3.55%"
"09/07/2014","28.70","29.25","29.51","28.64","130.48M","-1.78%"
"08/31/2014","29.22","28.51","29.25","28.48","117.94M","2.53%"
"08/24/2014","28.50","29.16","29.17","28.28","141.82M","-1.89%"
"08/17/2014","29.05","28.73","29.29","28.72","100.25M","1.57%"
"08/10/2014","28.60","28.42","28.89","27.97","134.20M","0.85%"
"08/03/2014","28.36","28.37","28.69","27.92","138.70M","0.46%"
"07/27/2014","28.23","29.32","29.54","28.07","148.29M","-3.88%"
"07/20/2014","29.37","29.51","29.90","29.18","139.40M","-1.01%"
"07/13/2014","29.67","29.05","29.76","28.35","238.40M","2.74%"
"07/06/2014","28.88","29.11","29.24","28.17","141.49M","-0.96%"
"06/29/2014","29.16","28.85","29.19","28.66","90.74M","1.32%"
"06/22/2014","28.78","27.68","29.04","27.64","193.92M","3.75%"
"06/15/2014","27.74","27.39","27.80","26.89","237.36M","0.84%"
"06/08/2014","27.51","27.78","28.10","27.20","132.06M","-0.83%"
"06/01/2014","27.74","27.96","27.97","26.86","171.00M","-0.64%"
"05/25/2014","27.92","27.72","28.31","27.64","137.69M","1.31%"
"05/18/2014","27.56","25.91","27.61","25.81","156.25M","6.16%"
"05/11/2014","25.96","26.10","26.73","25.70","159.13M","0.35%"
"05/04/2014","25.87","26.17","26.37","25.10","207.99M","-1.71%"
"04/27/2014","26.32","25.79","26.63","25.07","227.65M","2.25%"
"04/20/2014","25.74","26.73","26.79","25.70","219.62M","-3.70%"
"04/13/2014","26.73","26.84","27.77","25.85","362.81M","1.02%"
"04/06/2014","26.46","26.96","28.19","26.25","377.25M","-2.29%"
"03/30/2014","27.08","28.27","30.16","27.08","233.25M","-3.01%"
