"Date","Price","Open","High","Low","Vol.","Change %"
"03/27/2022","163.56","164.97","170.83","162.32","299.23M","-0.73%"
"03/20/2022","164.77","161.12","166.37","159.55","292.32M","2.18%"
"03/13/2022","161.25","145.98","161.59","140.88","410.53M","10.81%"
"03/06/2022","145.52","145.44","149.68","133.57","465.22M","-0.08%"
"02/27/2022","145.64","152.43","154.45","143.81","276.07M","-5.30%"
"02/20/2022","153.79","150.48","153.99","139.50","293.55M","0.78%"
"02/13/2022","152.60","151.75","160.35","150.89","320.54M","-0.45%"
"02/06/2022","153.29","158.52","163.83","152.73","392.82M","-2.76%"
"01/30/2022","157.64","144.75","161.20","138.33","703.84M","9.49%"
"01/23/2022","143.98","139.00","145.18","135.35","494.38M","0.94%"
"01/16/2022","142.64","159.10","159.73","142.07","356.63M","-12.03%"
"01/09/2022","162.14","160.59","166.88","156.30","298.80M","-0.25%"
"01/02/2022","162.55","167.55","171.40","161.94","297.46M","-2.50%"
"12/26/2021","166.72","171.04","172.94","166.56","234.73M","-2.54%"
"12/19/2021","171.07","166.85","172.05","165.60","205.15M","0.62%"
"12/12/2021","170.02","172.00","174.17","165.19","340.57M","-1.27%"
"12/05/2021","172.21","169.65","177.50","166.93","287.28M","1.60%"
"11/28/2021","169.49","177.38","179.80","166.93","365.91M","-3.28%"
"11/21/2021","175.23","183.82","185.67","175.21","277.19M","-4.68%"
"11/14/2021","183.83","176.85","188.11","176.26","367.14M","4.29%"
"11/07/2021","176.26","176.16","180.27","172.35","327.00M","0.18%"
"10/31/2021","175.95","168.09","178.31","164.18","399.67M","4.35%"
"10/24/2021","168.62","166.75","173.95","163.67","396.43M","1.10%"
"10/17/2021","166.78","169.42","173.14","166.56","254.41M","-2.15%"
"10/10/2021","170.45","163.75","170.52","161.81","271.42M","3.66%"
"10/03/2021","164.43","163.97","166.29","158.81","294.65M","0.16%"
"09/26/2021","164.16","168.57","170.78","162.80","326.20M","-4.16%"
"09/19/2021","171.28","169.80","171.46","165.25","287.14M","-1.07%"
"09/12/2021","173.13","174.14","174.90","170.10","293.27M","-0.19%"
"09/05/2021","173.46","173.90","177.50","173.15","218.22M","-0.25%"
"08/29/2021","173.90","167.87","176.35","167.76","333.65M","3.83%"
"08/22/2021","167.48","160.59","167.62","160.50","240.03M","4.67%"
"08/15/2021","160.00","164.15","165.00","158.79","333.24M","-2.85%"
"08/08/2021","164.70","167.18","167.90","163.48","237.77M","-1.52%"
"08/01/2021","167.25","167.66","169.55","164.99","295.33M","0.52%"
"07/25/2021","166.38","183.66","185.60","165.35","510.34M","-9.00%"
"07/18/2021","182.83","176.63","183.31","174.96","301.22M","2.32%"
"07/11/2021","178.68","187.20","188.65","178.52","338.86M","-3.92%"
"07/04/2021","185.97","176.51","188.00","176.45","420.03M","5.94%"
"06/27/2021","175.55","170.80","175.59","170.47","239.18M","3.22%"
"06/20/2021","170.07","173.82","176.24","169.71","344.17M","-2.45%"
"06/13/2021","174.34","167.34","175.35","166.78","391.66M","4.18%"
"06/06/2021","167.34","159.87","168.33","158.61","287.64M","4.39%"
"05/30/2021","160.31","162.17","162.55","159.20","181.85M","-0.52%"
"05/23/2021","161.15","160.78","164.79","160.52","259.21M","0.62%"
"05/16/2021","160.15","162.30","165.60","159.20","319.40M","-0.62%"
"05/09/2021","161.15","164.12","164.15","156.37","441.53M","-2.08%"
"05/02/2021","164.58","174.24","174.33","162.36","483.69M","-5.07%"
"04/25/2021","173.37","167.40","177.70","166.55","560.63M","3.79%"
"04/18/2021","167.04","169.52","171.80","165.07","266.74M","-1.72%"
"04/11/2021","169.97","167.76","171.60","166.30","323.25M","0.81%"
"04/04/2021","168.61","158.65","168.61","158.06","327.45M","6.68%"
"03/28/2021","158.05","152.77","158.12","151.42","222.36M","3.57%"
"03/21/2021","152.60","153.39","159.10","149.80","331.10M","-0.75%"
"03/14/2021","153.75","153.73","158.65","150.83","337.17M","-0.47%"
"03/07/2021","154.47","150.75","156.59","147.57","328.52M","2.97%"
"02/28/2021","150.02","156.39","158.18","144.05","403.77M","-2.99%"
"02/21/2021","154.65","160.41","161.62","151.84","400.28M","-4.83%"
"02/14/2021","162.50","162.70","166.90","162.29","264.31M","-0.85%"
"02/07/2021","163.89","167.93","168.25","161.67","264.98M","-2.22%"
"01/31/2021","167.61","162.12","171.70","161.75","512.78M","4.55%"
"01/24/2021","160.31","166.43","168.19","159.23","376.16M","-2.61%"
"01/17/2021","164.61","155.35","167.43","154.80","327.64M","6.06%"
"01/10/2021","155.21","157.40","159.50","154.30","356.40M","-2.46%"
"01/03/2021","159.13","163.50","163.60","156.56","370.28M","-2.28%"
"12/27/2020","162.85","159.70","167.53","158.63","334.52M","2.66%"
"12/20/2020","158.63","160.00","161.35","158.30","195.29M","-0.91%"
"12/13/2020","160.08","157.15","163.18","156.30","427.54M","2.73%"
"12/06/2020","155.82","157.82","159.21","153.64","324.67M","-1.46%"
"11/29/2020","158.13","160.42","162.45","156.28","350.87M","-1.03%"
"11/22/2020","159.77","155.83","160.81","153.27","289.89M","3.10%"
"11/15/2020","154.97","154.66","159.46","153.63","331.21M","-0.94%"
"11/08/2020","156.44","161.55","164.45","150.97","525.64M","-5.51%"
"11/01/2020","165.57","153.09","168.34","147.51","588.62M","9.06%"
"10/25/2020","151.81","159.94","164.58","150.95","615.46M","-5.25%"
"10/18/2020","160.22","164.98","166.45","156.10","440.09M","-2.09%"
"10/11/2020","163.64","167.50","174.81","158.00","632.71M","-0.42%"
"10/04/2020","164.33","157.29","164.45","154.50","425.07M","5.17%"
"09/27/2020","156.25","157.44","161.20","155.86","464.17M","0.96%"
"09/20/2020","154.76","145.32","156.70","143.55","577.28M","4.74%"
"09/13/2020","147.75","158.65","159.37","145.28","568.48M","-5.17%"
"09/06/2020","155.81","157.20","167.49","154.20","434.15M","-5.41%"
"08/30/2020","164.73","170.45","177.61","155.56","570.73M","-3.15%"
"08/23/2020","170.09","165.51","172.65","162.88","446.59M","3.56%"
"08/16/2020","164.24","158.66","166.00","157.71","382.61M","4.35%"
"08/09/2020","157.40","158.52","160.88","153.65","326.27M","-0.61%"
"08/02/2020","158.37","159.03","162.37","155.06","431.51M","0.09%"
"07/26/2020","158.23","153.10","162.34","149.79","489.66M","5.17%"
"07/19/2020","150.45","150.01","162.03","144.40","582.53M","1.59%"
"07/12/2020","148.10","162.55","167.21","145.91","637.94M","-7.44%"
"07/05/2020","160.00","146.75","160.75","146.50","581.01M","10.72%"
"06/28/2020","144.51","134.50","147.78","131.50","419.00M","7.33%"
"06/21/2020","134.64","134.22","139.80","133.45","428.73M","0.67%"
"06/14/2020","133.75","126.33","134.87","125.40","373.86M","5.11%"
"06/07/2020","127.25","125.01","136.12","124.37","506.58M","2.50%"
"05/31/2020","124.15","122.40","125.38","121.86","287.88M","1.66%"
"05/24/2020","122.12","122.90","123.10","116.50","306.95M","0.23%"
"05/17/2020","121.84","120.22","126.27","119.20","413.33M","1.12%"
"05/10/2020","120.49","118.73","120.98","116.89","380.00M","1.27%"
"05/03/2020","118.98","112.82","119.36","112.82","356.68M","4.09%"
"04/26/2020","114.30","122.16","123.75","112.91","696.28M","-5.15%"
"04/19/2020","120.51","119.50","122.25","113.98","527.28M","1.48%"
"04/12/2020","118.75","102.00","123.05","101.90","832.77M","16.26%"
"04/05/2020","102.14","96.80","102.65","96.50","390.40M","7.14%"
"03/29/2020","95.33","96.14","99.65","94.46","466.35M","0.35%"
"03/22/2020","95.00","91.39","97.82","90.60","661.15M","2.93%"
"03/15/2020","92.30","82.08","97.85","81.30","993.95M","3.42%"
"03/08/2020","89.25","88.69","94.71","83.75","814.99M","-6.10%"
"03/01/2020","95.05","95.32","99.82","93.47","581.82M","0.91%"
"02/23/2020","94.19","100.16","101.96","90.56","712.89M","-10.12%"
"02/16/2020","104.80","106.25","109.25","104.40","265.89M","-1.82%"
"02/09/2020","106.74","104.25","109.30","104.25","395.49M","2.67%"
"02/02/2020","103.96","100.53","104.93","100.01","476.86M","3.50%"
"01/26/2020","100.44","91.00","102.79","90.77","606.65M","7.91%"
"01/19/2020","93.08","93.25","95.12","92.37","263.50M","-0.17%"
"01/12/2020","93.24","94.57","94.90","92.75","315.71M","-0.98%"
"01/05/2020","94.16","93.00","95.89","93.00","354.87M","0.44%"
"12/29/2019","93.75","93.70","94.90","91.61","279.80M","0.28%"
"12/22/2019","93.49","89.41","95.07","89.23","304.64M","4.66%"
"12/15/2019","89.33","88.35","90.15","87.85","360.82M","1.45%"
"12/08/2019","88.05","87.53","88.45","86.75","259.43M","0.54%"
"12/01/2019","87.58","90.22","90.28","87.00","321.80M","-2.73%"
"11/24/2019","90.04","87.66","91.23","87.66","232.78M","3.15%"
"11/17/2019","87.29","86.92","88.13","86.14","261.04M","0.37%"
"11/10/2019","86.97","88.90","89.31","86.64","262.28M","-2.60%"
"11/03/2019","89.29","90.05","90.75","88.70","229.29M","-0.31%"
"10/27/2019","89.57","87.40","89.87","87.12","280.13M","1.70%"
"10/20/2019","88.07","88.48","89.49","84.75","429.61M","0.22%"
"10/13/2019","87.88","86.45","89.94","86.10","278.84M","1.48%"
"10/06/2019","86.60","86.58","87.39","85.25","258.10M","-0.44%"
"09/29/2019","86.98","86.35","87.78","84.25","307.67M","0.82%"
"09/22/2019","86.27","88.85","89.79","85.69","376.56M","-3.83%"
"09/15/2019","89.71","91.20","91.63","89.05","317.57M","-2.46%"
"09/08/2019","91.97","92.05","92.68","90.27","256.82M","0.32%"
"09/01/2019","91.68","88.50","92.10","88.40","233.90M","3.23%"
"08/25/2019","88.81","88.35","89.99","87.18","292.33M","1.52%"
"08/18/2019","87.48","90.90","91.48","87.26","294.57M","-2.40%"
"08/11/2019","89.63","89.80","91.59","87.86","374.77M","-0.83%"
"08/04/2019","90.38","88.51","91.71","87.44","444.73M","-0.86%"
"07/28/2019","91.16","96.50","96.61","90.40","430.89M","-6.17%"
"07/21/2019","97.15","98.56","100.06","96.23","346.13M","-1.10%"
"07/14/2019","98.23","101.07","101.32","97.58","296.96M","-2.31%"
"07/07/2019","100.55","96.71","101.79","96.41","379.76M","3.50%"
"06/30/2019","97.15","96.15","97.30","95.33","203.47M","2.61%"
"06/23/2019","94.68","95.63","95.84","93.62","258.33M","-0.92%"
"06/16/2019","95.56","93.83","96.76","93.77","331.52M","2.23%"
"06/09/2019","93.48","91.10","94.69","90.90","354.78M","3.64%"
"06/02/2019","90.20","88.00","90.31","83.60","550.30M","1.63%"
"05/26/2019","88.75","91.64","92.46","88.64","304.89M","-2.64%"
"05/19/2019","91.16","92.63","93.95","90.21","370.68M","-2.45%"
"05/12/2019","93.45","91.83","95.88","90.79","490.99M","-1.11%"
"05/05/2019","94.50","95.90","97.95","92.80","528.50M","-3.69%"
"04/28/2019","98.12","97.45","98.22","94.09","419.77M","0.60%"
"04/21/2019","97.53","92.77","97.55","92.28","524.43M","4.78%"
"04/14/2019","93.08","92.10","93.82","90.94","248.25M","1.01%"
"04/07/2019","92.15","91.66","92.65","91.26","324.01M","0.32%"
"03/31/2019","91.86","90.01","91.93","89.94","378.64M","3.17%"
"03/24/2019","89.04","87.89","90.29","87.28","413.16M","0.91%"
"03/17/2019","88.24","85.64","91.19","85.63","603.79M","3.06%"
"03/10/2019","85.62","81.31","85.94","81.30","430.81M","5.65%"
"03/03/2019","81.04","84.25","85.47","79.33","469.38M","-3.05%"
"02/24/2019","83.59","82.07","83.71","80.75","340.00M","2.46%"
"02/17/2019","81.58","80.05","81.75","80.03","271.98M","1.47%"
"02/10/2019","80.40","80.05","82.82","79.30","404.01M","1.25%"
"02/03/2019","79.41","81.15","83.61","78.34","472.12M","-2.34%"
"01/27/2019","81.31","82.18","86.82","79.54","753.42M","-2.66%"
"01/20/2019","83.53","84.05","84.17","80.51","413.83M","-1.51%"
"01/13/2019","84.81","80.75","85.81","79.76","572.01M","3.39%"
"01/06/2019","82.03","80.12","83.83","79.46","688.35M","4.14%"
"12/30/2018","78.77","75.54","79.70","73.05","621.92M","6.59%"
"12/23/2018","73.90","67.30","75.67","65.35","723.66M","7.30%"
"12/16/2018","68.87","78.30","79.23","68.20","955.54M","-13.48%"
"12/09/2018","79.60","81.19","85.25","79.25","639.52M","-2.28%"
"12/02/2018","81.46","88.47","88.92","80.49","638.44M","-3.61%"
"11/25/2018","84.51","76.95","84.80","76.21","657.49M","12.53%"
"11/18/2018","75.10","78.85","79.06","71.00","541.86M","-5.74%"
"11/11/2018","79.67","84.91","85.43","77.33","674.40M","-6.95%"
"11/04/2018","85.62","82.88","89.20","79.82","610.23M","2.81%"
"10/28/2018","83.28","83.00","84.87","73.82","1.02B","1.39%"
"10/21/2018","82.14","89.20","90.47","80.15","868.04M","-6.87%"
"10/14/2018","88.20","89.75","92.25","86.71","587.47M","-1.38%"
"10/07/2018","89.43","93.70","95.10","84.25","930.71M","-5.35%"
"09/30/2018","94.48","101.10","101.66","93.14","564.03M","-5.66%"
"09/23/2018","100.15","95.19","101.33","93.25","429.60M","4.60%"
"09/16/2018","95.75","97.74","97.91","94.37","507.73M","-2.80%"
"09/09/2018","98.51","98.55","100.44","95.85","425.12M","0.93%"
"09/02/2018","97.60","101.33","102.53","96.76","526.46M","-3.02%"
"08/26/2018","100.64","95.75","101.28","95.46","493.66M","5.64%"
"08/19/2018","95.27","94.53","95.97","93.30","308.24M","1.23%"
"08/12/2018","94.11","94.92","96.25","92.78","505.59M","-0.21%"
"08/05/2018","94.31","91.29","95.73","90.95","384.65M","3.46%"
"07/29/2018","91.16","91.37","92.05","86.97","485.39M","0.33%"
"07/22/2018","90.86","90.61","94.00","88.50","632.18M","0.19%"
"07/15/2018","90.69","91.10","92.94","89.87","491.59M","0.04%"
"07/08/2018","90.65","86.20","90.77","85.81","362.88M","5.99%"
"07/01/2018","85.53","84.14","86.25","83.90","219.93M","0.64%"
"06/24/2018","84.99","85.13","86.17","82.32","516.86M","-0.92%"
"06/17/2018","85.78","85.31","88.16","85.02","414.93M","-0.02%"
"06/10/2018","85.80","84.08","86.24","84.03","317.49M","1.90%"
"06/03/2018","84.20","82.44","85.72","82.27","403.28M","2.58%"
"05/27/2018","82.08","80.04","82.34","80.01","264.67M","1.95%"
"05/20/2018","80.51","79.25","80.71","78.32","290.62M","2.27%"
"05/13/2018","78.72","80.20","80.56","78.26","298.95M","-1.78%"
"05/06/2018","80.15","79.47","80.78","79.13","311.77M","1.39%"
"04/29/2018","79.05","79.12","79.80","77.30","441.84M","0.53%"
"04/22/2018","78.63","77.33","81.91","70.75","808.04M","2.96%"
"04/15/2018","76.37","72.25","78.43","71.37","504.32M","6.75%"
"04/08/2018","71.54","71.25","72.99","70.13","377.82M","1.82%"
"04/01/2018","70.26","70.88","72.98","67.64","799.46M","-2.92%"
"03/25/2018","72.37","76.50","78.80","68.26","778.22M","-3.22%"
"03/18/2018","74.78","77.73","79.50","74.77","604.79M","-4.84%"
"03/11/2018","78.58","79.63","80.88","78.38","509.21M","-0.46%"
"03/04/2018","78.94","74.71","78.95","74.05","447.33M","5.24%"
"02/25/2018","75.01","75.46","76.44","72.75","554.03M","0.01%"
"02/18/2018","75.00","72.32","75.17","72.32","441.59M","3.55%"
"02/11/2018","72.43","68.23","73.45","67.20","574.83M","8.14%"
"02/04/2018","66.98","70.13","73.05","63.30","1.05B","-6.32%"
"01/28/2018","71.50","70.46","74.90","69.26","764.76M","2.00%"
"01/21/2018","70.10","64.86","70.13","64.83","514.54M","8.30%"
"01/14/2018","64.73","66.15","67.00","64.04","421.60M","-0.81%"
"01/07/2018","65.26","61.80","65.29","61.60","383.91M","6.18%"
"12/31/2017","61.46","58.60","61.46","58.53","247.40M","5.11%"
"12/24/2017","58.47","58.42","59.51","58.03","168.05M","0.09%"
"12/17/2017","58.42","59.37","59.74","58.38","232.30M","-0.92%"
"12/10/2017","58.96","58.23","59.14","57.85","304.18M","1.48%"
"12/03/2017","58.10","58.69","58.76","56.24","368.53M","-0.03%"
"11/26/2017","58.12","60.13","60.67","57.26","583.55M","-1.99%"
"11/19/2017","59.30","56.49","59.34","56.13","234.53M","4.97%"
"11/12/2017","56.49","56.15","56.99","56.08","292.25M","0.39%"
"11/05/2017","56.27","55.46","56.78","55.44","291.28M","1.24%"
"10/29/2017","55.58","54.75","56.14","54.34","425.64M","0.96%"
"10/22/2017","55.05","49.34","55.28","48.12","628.70M","12.00%"
"10/15/2017","49.15","50.42","51.12","49.01","246.03M","-1.99%"
"10/08/2017","50.15","49.66","50.42","49.00","297.19M","1.35%"
"10/01/2017","49.48","48.20","49.79","47.52","292.96M","2.93%"
"09/24/2017","48.07","47.47","48.24","46.59","338.08M","0.65%"
"09/17/2017","47.76","49.52","49.64","47.72","279.01M","-3.20%"
"09/10/2017","49.34","48.72","50.00","48.71","314.32M","2.15%"
"09/03/2017","48.30","48.77","49.03","48.02","206.01M","-1.25%"
"08/27/2017","48.91","47.33","49.23","46.82","284.86M","3.49%"
"08/20/2017","47.26","47.88","48.40","47.06","342.06M","-1.38%"
"08/13/2017","47.92","48.92","49.59","47.73","313.03M","-0.99%"
"08/06/2017","48.40","49.53","49.81","47.57","366.02M","-1.98%"
"07/30/2017","49.38","50.95","50.95","49.09","439.61M","-3.18%"
"07/23/2017","51.00","51.42","54.17","50.05","547.16M","-0.55%"
"07/16/2017","51.28","50.23","51.75","50.19","330.32M","2.38%"
"07/09/2017","50.09","49.25","50.43","49.17","302.42M","2.35%"
"07/02/2017","48.94","48.64","49.01","47.55","249.30M","1.12%"
"06/25/2017","48.40","50.42","50.49","48.26","371.99M","-3.57%"
"06/18/2017","50.19","50.85","50.85","49.49","343.51M","1.62%"
"06/11/2017","49.39","48.35","49.99","47.25","696.97M","0.96%"
"06/04/2017","48.92","50.36","50.83","46.35","386.10M","-2.82%"
"05/28/2017","50.34","49.83","50.42","49.11","267.67M","1.10%"
"05/21/2017","49.79","48.20","49.95","48.15","316.24M","3.75%"
"05/14/2017","47.99","47.94","48.50","47.21","409.07M","-0.17%"
"05/07/2017","48.07","47.05","48.14","46.96","291.89M","2.91%"
"04/30/2017","46.71","46.39","47.72","46.39","363.66M","0.99%"
"04/23/2017","46.25","45.43","47.48","45.15","435.65M","2.94%"
"04/16/2017","44.93","44.38","45.52","44.38","279.18M","1.58%"
"04/09/2017","44.23","44.98","45.56","44.22","236.56M","-1.14%"
"04/02/2017","44.74","44.40","46.19","44.27","519.41M","0.92%"
"03/26/2017","44.33","41.90","44.52","41.67","340.07M","4.85%"
"03/19/2017","42.28","42.58","43.14","41.95","268.31M","-0.80%"
"03/12/2017","42.62","42.59","42.78","42.36","236.58M","0.00%"
"03/05/2017","42.62","42.26","42.87","42.06","232.62M","0.31%"
"02/26/2017","42.49","42.12","42.74","41.98","247.02M","0.54%"
"02/19/2017","42.26","42.44","43.04","41.89","265.49M","0.02%"
"02/12/2017","42.25","41.58","42.36","41.43","315.22M","2.13%"
"02/05/2017","41.37","40.49","41.40","40.15","302.72M","2.12%"
"01/29/2017","40.51","41.65","42.12","40.20","579.08M","-3.06%"
"01/22/2017","41.79","40.34","42.19","40.25","327.55M","3.39%"
"01/15/2017","40.42","40.78","40.80","40.17","238.83M","-1.08%"
"01/08/2017","40.86","39.90","41.08","39.48","353.26M","2.66%"
"01/01/2017","39.80","37.90","39.97","37.38","356.96M","6.16%"
"12/25/2016","37.49","38.17","39.00","37.41","264.75M","-1.42%"
"12/18/2016","38.03","37.94","38.72","37.81","247.73M","0.37%"
"12/11/2016","37.89","38.32","39.12","37.70","447.08M","-1.41%"
"12/04/2016","38.43","37.25","38.69","37.10","349.10M","3.81%"
"11/27/2016","37.02","38.85","38.85","36.84","411.29M","-5.13%"
"11/20/2016","39.02","38.30","39.62","38.26","306.06M","2.66%"
"11/13/2016","38.01","37.28","38.39","35.51","515.79M","2.87%"
"11/06/2016","36.95","38.58","39.59","35.88","746.59M","-2.12%"
"10/30/2016","37.75","39.05","40.04","37.66","494.80M","-2.76%"
"10/23/2016","38.82","41.25","42.15","38.73","591.10M","-5.20%"
"10/16/2016","40.95","41.08","41.16","40.16","278.19M","-0.49%"
"10/09/2016","41.15","42.16","42.26","41.06","277.74M","-1.95%"
"10/02/2016","41.97","41.80","42.36","41.51","285.98M","0.24%"
"09/25/2016","41.87","40.09","42.00","39.86","404.92M","3.92%"
"09/18/2016","40.29","39.00","40.39","38.55","267.71M","3.49%"
"09/11/2016","38.93","37.87","39.02","37.80","346.33M","2.42%"
"09/04/2016","38.01","38.70","39.54","38.01","248.65M","-1.58%"
"08/28/2016","38.62","38.44","38.80","38.20","190.31M","0.44%"
"08/21/2016","38.45","37.88","38.50","37.60","186.95M","1.53%"
"08/14/2016","37.87","38.59","38.60","37.84","188.33M","-1.97%"
"08/07/2016","38.63","38.34","38.69","38.05","180.99M","0.86%"
"07/31/2016","38.30","37.99","38.52","37.52","332.91M","0.95%"
"07/24/2016","37.94","37.33","38.30","36.64","450.33M","1.88%"
"07/17/2016","37.24","36.77","37.56","36.44","239.61M","1.28%"
"07/10/2016","36.77","37.50","37.87","36.70","369.46M","-1.39%"
"07/03/2016","37.29","36.14","37.30","35.98","254.89M","2.78%"
"06/26/2016","36.28","34.60","36.40","34.11","369.33M","3.81%"
"06/19/2016","34.95","35.67","36.11","34.61","370.65M","-1.05%"
"06/12/2016","35.32","35.70","36.13","34.96","351.29M","-1.62%"
"06/05/2016","35.90","36.33","36.58","35.71","265.13M","-1.05%"
"05/29/2016","36.28","35.62","36.41","35.57","265.51M","1.88%"
"05/22/2016","35.61","35.21","35.83","34.82","272.03M","1.34%"
"05/15/2016","35.14","35.51","35.72","34.44","415.58M","-1.01%"
"05/08/2016","35.50","33.70","36.12","33.57","544.75M","5.34%"
"05/01/2016","33.70","33.20","34.27","32.80","507.74M","2.18%"
"04/24/2016","32.98","30.83","33.50","29.96","549.13M","6.32%"
"04/17/2016","31.02","31.27","31.90","30.58","374.13M","-0.86%"
"04/10/2016","31.29","29.81","31.34","29.62","319.47M","5.25%"
"04/03/2016","29.73","29.95","30.12","29.26","268.21M","-0.67%"
"03/27/2016","29.93","29.22","30.16","28.78","340.07M","2.68%"
"03/20/2016","29.15","27.45","29.18","26.93","366.51M","5.62%"
"03/13/2016","27.60","28.35","29.08","27.30","481.87M","-3.09%"
"03/06/2016","28.48","28.68","28.68","27.39","434.62M","-0.97%"
"02/28/2016","28.76","27.70","29.25","27.63","398.48M","3.60%"
"02/21/2016","27.76","27.11","28.12","26.66","505.03M","3.78%"
"02/14/2016","26.75","25.97","27.06","25.58","393.04M","5.52%"
"02/07/2016","25.35","24.32","25.84","23.70","729.44M","0.96%"
"01/31/2016","25.11","28.91","29.09","24.96","772.48M","-14.45%"
"01/24/2016","29.35","29.90","31.90","28.50","840.15M","-1.58%"
"01/17/2016","29.82","28.85","30.00","27.36","456.92M","4.59%"
"01/10/2016","28.51","30.62","31.30","28.27","645.87M","-6.06%"
"01/03/2016","30.35","32.81","32.89","30.26","661.08M","-10.18%"
"12/27/2015","33.79","33.28","34.82","33.27","335.74M","1.96%"
"12/20/2015","33.14","33.42","33.49","32.83","194.69M","-0.21%"
"12/13/2015","33.21","32.09","34.12","31.76","472.04M","3.75%"
"12/06/2015","32.01","33.74","34.00","31.98","429.46M","-4.82%"
"11/29/2015","33.63","33.80","34.24","33.07","486.35M","-0.09%"
"11/22/2015","33.66","33.58","34.14","33.06","271.86M","0.72%"
"11/15/2015","33.42","32.05","33.64","31.11","496.55M","4.05%"
"11/08/2015","32.12","32.93","33.80","32.02","469.43M","-2.58%"
"11/01/2015","32.97","31.36","33.11","31.02","394.40M","5.34%"
"10/25/2015","31.30","30.11","31.54","29.81","395.07M","4.51%"
"10/18/2015","29.95","28.54","30.97","27.63","611.11M","4.94%"
"10/11/2015","28.54","27.00","28.55","26.98","370.98M","5.74%"
"10/04/2015","26.99","26.85","27.57","25.99","399.30M","1.35%"
"09/27/2015","26.63","26.00","26.63","24.52","445.26M","1.60%"
"09/20/2015","26.21","27.22","27.49","26.07","337.89M","-2.96%"
"09/13/2015","27.01","26.47","27.35","25.86","371.57M","2.04%"
"09/06/2015","26.47","25.43","26.50","25.43","279.70M","6.09%"
"08/30/2015","24.95","25.82","25.97","24.67","328.32M","-3.67%"
"08/23/2015","25.90","23.18","26.13","22.55","619.94M","4.77%"
"08/16/2015","24.72","26.56","26.97","24.72","361.83M","-7.00%"
"08/09/2015","26.58","26.43","26.73","25.65","283.94M","1.72%"
"08/02/2015","26.13","26.87","27.14","25.91","332.56M","-2.54%"
"07/26/2015","26.81","26.39","27.25","26.16","465.71M","1.28%"
"07/19/2015","26.47","24.63","29.03","23.79","846.66M","9.61%"
"07/12/2015","24.15","22.41","24.27","22.38","414.16M","8.88%"
"07/05/2015","22.18","21.76","22.24","21.28","248.26M","1.32%"
"06/28/2015","21.89","21.75","22.00","21.45","173.61M","-0.09%"
"06/21/2015","21.91","21.85","22.35","21.68","251.03M","0.74%"
"06/14/2015","21.75","21.38","22.25","21.13","288.16M","1.16%"
"06/07/2015","21.50","21.28","21.94","20.96","232.21M","0.70%"
"05/31/2015","21.35","21.52","21.92","21.31","221.39M","-0.51%"
"05/24/2015","21.46","21.31","21.62","21.10","188.08M","0.37%"
"05/17/2015","21.38","21.30","21.84","20.92","263.87M","0.38%"
"05/10/2015","21.30","21.63","21.95","21.21","249.33M","-1.75%"
"05/03/2015","21.68","21.24","21.76","20.73","267.09M","2.55%"
"04/26/2015","21.14","22.19","22.35","20.80","408.14M","-4.99%"
"04/19/2015","22.25","18.93","22.63","18.85","765.83M","18.48%"
"04/12/2015","18.78","19.18","19.39","18.72","246.63M","-1.83%"
"04/05/2015","19.13","18.50","19.36","18.47","252.16M","2.79%"
"03/29/2015","18.61","18.59","18.89","18.42","173.21M","0.43%"
"03/22/2015","18.53","18.90","19.09","18.28","268.74M","-2.06%"
"03/15/2015","18.92","18.52","18.97","18.34","254.49M","2.10%"
"03/08/2015","18.53","18.92","18.97","18.31","266.98M","-2.47%"
"03/01/2015","19.00","19.04","19.42","18.94","233.31M","-0.05%"
"02/22/2015","19.01","19.17","19.47","18.81","249.86M","-0.89%"
"02/15/2015","19.18","18.89","19.18","18.63","250.71M","0.47%"
"02/08/2015","19.09","18.55","19.15","18.36","281.29M","2.03%"
"02/01/2015","18.71","17.50","18.94","17.50","635.09M","5.53%"
"01/25/2015","17.73","15.59","17.98","14.97","833.33M","13.51%"
"01/18/2015","15.62","14.63","15.85","14.32","459.98M","7.43%"
"01/11/2015","14.54","14.88","15.07","14.26","419.88M","-2.09%"
"01/04/2015","14.85","15.35","15.42","14.62","292.29M","-3.76%"
"12/28/2014","15.43","15.39","15.74","15.33","198.96M","-0.13%"
"12/21/2014","15.45","15.10","15.54","15.10","222.68M","3.07%"
"12/14/2014","14.99","15.44","15.54","14.65","624.47M","-2.47%"
"12/07/2014","15.37","15.58","15.83","15.06","347.40M","-1.66%"
"11/30/2014","15.63","16.91","17.03","15.54","399.74M","-7.68%"
"11/23/2014","16.93","16.74","17.06","16.56","207.14M","1.80%"
"11/16/2014","16.63","16.32","16.92","15.90","390.42M","1.46%"
"11/09/2014","16.39","15.00","16.64","15.00","427.27M","9.34%"
"11/02/2014","14.99","15.31","15.40","14.61","355.03M","-1.83%"
"10/26/2014","15.27","14.29","15.29","14.25","500.35M","6.41%"
"10/19/2014","14.35","15.15","15.95","14.20","775.54M","-5.47%"
"10/12/2014","15.18","15.49","15.66","14.69","444.90M","-2.50%"
"10/05/2014","15.57","16.18","16.21","15.57","307.85M","-3.53%"
"09/28/2014","16.14","16.02","16.26","15.57","285.16M","-0.12%"
"09/21/2014","16.16","16.42","16.47","15.88","293.87M","-2.47%"
"09/14/2014","16.57","16.55","16.64","15.95","417.52M","0.06%"
