,timestamp,open,high,low,close,volume
0,2023-09-29 19:00:00,127.0000,127.1200,126.9300,127.1100,26042
1,2023-09-29 18:00:00,127.0500,127.1200,126.9300,127.0000,14350
2,2023-09-29 17:00:00,127.0700,131.8800,119.1660,127.0000,377777
3,2023-09-29 16:00:00,127.1000,127.3700,123.8900,126.9900,16721959
4,2023-09-29 15:00:00,127.3800,127.8700,126.7300,127.1000,10706209
5,2023-09-29 14:00:00,126.7700,127.4150,126.5200,127.3700,5054589
6,2023-09-29 13:00:00,127.3750,127.3750,126.3200,126.7750,5708954
7,2023-09-29 12:00:00,127.7100,128.0600,127.0600,127.3750,5636701
8,2023-09-29 11:00:00,128.3100,128.6500,127.3500,127.7190,6847707
9,2023-09-29 10:00:00,128.4100,128.7500,127.7300,128.3000,8780476
10,2023-09-29 09:00:00,128.2500,129.1500,127.6200,128.4000,8896161
11,2023-09-29 08:00:00,127.3800,128.5000,125.9800,128.2500,540428
12,2023-09-29 07:00:00,127.5000,127.5500,126.8700,127.1900,99347
13,2023-09-29 06:00:00,127.3000,127.5100,127.1100,127.5000,23646
14,2023-09-29 05:00:00,127.1000,127.3600,127.0100,127.2800,19770
15,2023-09-29 04:00:00,126.7000,127.3800,126.5100,127.1000,26374
16,2023-09-28 19:00:00,126.3200,126.3700,126.1400,126.2700,40522
17,2023-09-28 18:00:00,126.0900,133.3870,117.8900,126.3400,51145
18,2023-09-28 17:00:00,126.1100,126.1100,125.9800,126.0600,576215
19,2023-09-28 16:00:00,125.9900,127.8000,125.5850,126.0900,5792275
20,2023-09-28 15:00:00,125.9300,126.3550,125.7450,125.9900,7042727
21,2023-09-28 14:00:00,125.8000,126.3000,125.4000,125.9340,4512327
22,2023-09-28 13:00:00,125.9200,126.3700,125.5400,125.7890,4442182
23,2023-09-28 12:00:00,125.9150,126.5800,125.7100,125.9200,5235837
24,2023-09-28 11:00:00,124.7300,126.1200,124.5100,125.9100,7071105
25,2023-09-28 10:00:00,123.6450,124.9000,123.4200,124.7300,9668268
26,2023-09-28 09:00:00,124.5140,125.9800,123.0400,123.6300,12072891
27,2023-09-28 08:00:00,124.5900,126.5300,124.3000,124.6000,410599
28,2023-09-28 07:00:00,125.3800,125.4700,124.3100,124.6300,177649
29,2023-09-28 06:00:00,126.1400,126.1700,125.1700,125.3800,51342
30,2023-09-28 05:00:00,125.9900,126.1000,125.3900,126.1000,19491
31,2023-09-28 04:00:00,126.2400,126.5000,125.8400,125.8600,12956
32,2023-09-27 19:00:00,126.2900,126.5600,126.2000,126.5400,37442
33,2023-09-27 18:00:00,126.3500,126.4100,126.1000,126.2900,35116
34,2023-09-27 17:00:00,126.1900,130.7380,121.4780,126.3500,379456
35,2023-09-27 16:00:00,126.0200,130.1950,124.1600,126.1900,9461305
36,2023-09-27 15:00:00,126.0650,126.8010,125.7800,126.0200,8809320
37,2023-09-27 14:00:00,125.2200,126.3200,124.8400,126.0650,6577625
38,2023-09-27 13:00:00,124.4650,125.5700,124.4550,125.2150,6614399
39,2023-09-27 12:00:00,124.5650,124.9300,124.1550,124.4650,6019618
40,2023-09-27 11:00:00,124.2800,125.1600,124.1600,124.5700,8152903
41,2023-09-27 10:00:00,126.1300,126.1600,124.1300,124.2800,14772618
42,2023-09-27 09:00:00,126.2500,128.3300,125.4000,126.1200,8984420
43,2023-09-27 08:00:00,126.2500,126.7200,125.5100,126.2500,379482
44,2023-09-27 07:00:00,126.2000,126.4600,125.8200,126.1500,100273
45,2023-09-27 06:00:00,126.2000,126.2000,126.0000,126.1900,22454
46,2023-09-27 05:00:00,126.3500,126.3600,126.0500,126.2000,16859
47,2023-09-27 04:00:00,126.4600,126.6400,126.1000,126.3500,46312
48,2023-09-26 19:00:00,125.8900,126.1300,125.8500,126.0800,111861
49,2023-09-26 18:00:00,126.0000,126.0400,125.8200,125.9000,55495
50,2023-09-26 17:00:00,125.9800,126.0400,125.7000,126.0000,1144399
51,2023-09-26 16:00:00,125.9800,126.1000,125.7700,125.9700,12054284
52,2023-09-26 15:00:00,125.9710,126.0700,125.2800,125.9800,13675933
53,2023-09-26 14:00:00,127.0400,127.0400,125.7200,125.9790,9454790
54,2023-09-26 13:00:00,127.6150,127.7250,126.7600,127.0400,5220329
55,2023-09-26 12:00:00,127.0950,128.3400,126.9000,127.6150,6941419
56,2023-09-26 11:00:00,127.0400,127.4500,126.7200,127.0900,7163781
57,2023-09-26 10:00:00,128.2000,128.3300,126.7600,127.0500,13074261
58,2023-09-26 09:00:00,130.5600,130.6500,128.0000,128.2100,8494129
59,2023-09-26 08:00:00,130.6000,131.2700,130.0000,130.6100,114354
60,2023-09-26 07:00:00,130.8700,131.1700,130.5400,130.9400,45760
61,2023-09-26 06:00:00,130.5700,130.8700,130.5700,130.8700,10113
62,2023-09-26 05:00:00,130.7100,130.8000,130.5400,130.5700,4517
63,2023-09-26 04:00:00,130.4400,131.0900,130.4400,130.7800,36007
64,2023-09-25 19:00:00,131.6000,131.6500,131.3000,131.5000,28474
65,2023-09-25 18:00:00,131.6800,131.7000,131.5000,131.5500,31957
66,2023-09-25 17:00:00,131.5350,164.3560,113.4660,131.6900,43351
67,2023-09-25 16:00:00,131.2700,131.7000,131.1500,131.5200,7485639
68,2023-09-25 15:00:00,131.3000,131.4100,130.7000,131.3100,7907021
69,2023-09-25 14:00:00,131.5250,131.7600,131.2000,131.2900,3715760
70,2023-09-25 13:00:00,131.2900,131.6200,131.0800,131.5100,3447476
71,2023-09-25 12:00:00,131.1900,131.7800,130.8700,131.2800,5095952
72,2023-09-25 11:00:00,130.3600,131.3700,130.3450,131.1850,5059633
73,2023-09-25 10:00:00,131.0800,131.1800,130.0400,130.3510,7089582
74,2023-09-25 09:00:00,129.7500,131.2200,128.7700,131.0870,8257507
75,2023-09-25 08:00:00,130.4200,130.6300,129.1200,129.7750,619831
76,2023-09-25 07:00:00,130.5300,130.6300,129.7700,130.0000,114400
77,2023-09-25 06:00:00,129.8600,130.6000,129.8600,130.5000,56386
78,2023-09-25 05:00:00,129.5600,130.0000,129.4800,129.9000,20826
79,2023-09-25 04:00:00,130.0200,130.2000,128.9200,129.4900,57804
80,2023-09-22 19:00:00,129.2600,129.3400,129.2100,129.3000,29057
81,2023-09-22 18:00:00,129.2500,129.3200,129.2200,129.2800,21828
82,2023-09-22 17:00:00,129.1550,129.3200,121.7040,129.2900,1707683
83,2023-09-22 16:00:00,129.0800,129.3700,129.0000,129.1600,16889263
84,2023-09-22 15:00:00,129.1500,130.0300,128.8600,129.0900,8029136
85,2023-09-22 14:00:00,129.4800,129.6000,128.5200,129.1600,4944501
86,2023-09-22 13:00:00,131.0300,131.0400,129.1800,129.4800,6601770
87,2023-09-22 12:00:00,130.8100,131.2400,130.7400,131.0300,3657023
88,2023-09-22 11:00:00,131.3800,132.0300,130.8200,130.8200,5352036
89,2023-09-22 10:00:00,131.3300,131.5800,130.2300,131.3640,7797429
90,2023-09-22 09:00:00,131.2300,131.7900,130.6400,131.3200,9342828
91,2023-09-22 08:00:00,130.6400,131.3000,129.3300,131.2300,466872
92,2023-09-22 07:00:00,131.0100,131.0800,130.4000,130.7700,141006
93,2023-09-22 06:00:00,130.8100,131.1600,130.5900,131.0500,109045
94,2023-09-22 05:00:00,130.0600,130.9000,129.9500,130.8100,38720
95,2023-09-22 04:00:00,130.2500,130.3900,129.5800,130.0600,43665
96,2023-09-21 19:00:00,129.2700,129.2900,129.0200,129.2000,66170
97,2023-09-21 18:00:00,128.8700,129.2700,128.8500,129.2600,65965
98,2023-09-21 17:00:00,128.8800,136.0840,128.6800,128.9000,1706748
99,2023-09-21 16:00:00,129.3200,129.5100,128.7400,128.9000,13039260
100,2023-09-21 15:00:00,129.9400,130.0900,129.3100,129.3200,12748783
101,2023-09-21 14:00:00,130.9000,130.9480,129.8300,129.9500,6845018
102,2023-09-21 13:00:00,130.6500,131.1750,130.5900,130.9000,4835013
103,2023-09-21 12:00:00,130.9050,130.9550,130.4100,130.6550,5012820
104,2023-09-21 11:00:00,131.0800,131.2400,130.4550,130.9010,7218619
105,2023-09-21 10:00:00,130.9200,131.8190,130.6500,131.0890,10222085
106,2023-09-21 09:00:00,131.6400,135.7850,130.5400,130.9110,13030190
107,2023-09-21 08:00:00,133.5000,135.4300,131.2500,131.6400,734655
108,2023-09-21 07:00:00,134.3000,134.3800,132.6000,132.7500,199174
109,2023-09-21 06:00:00,134.4000,134.4100,134.1500,134.3000,39991
110,2023-09-21 05:00:00,134.4600,134.7000,134.3400,134.4300,12565
111,2023-09-21 04:00:00,135.0000,135.5100,134.4000,134.4100,23309
112,2023-09-20 19:00:00,135.2000,135.2000,135.0000,135.0000,68556
113,2023-09-20 18:00:00,135.1400,135.2800,135.0100,135.2000,45736
114,2023-09-20 17:00:00,135.0600,135.9130,130.7280,135.2500,2074514
115,2023-09-20 16:00:00,135.2800,138.6400,135.0000,135.0600,8996350
116,2023-09-20 15:00:00,136.7900,136.9500,135.2000,135.2800,8813843
117,2023-09-20 14:00:00,137.2250,137.6550,136.3910,136.8100,6113223
118,2023-09-20 13:00:00,137.4400,137.5900,136.9100,137.2100,2819425
119,2023-09-20 12:00:00,137.5000,137.5060,137.0800,137.4300,2410982
120,2023-09-20 11:00:00,137.3000,137.6400,136.8700,137.5100,4670100
121,2023-09-20 10:00:00,138.6900,138.8300,137.2300,137.3100,5580318
122,2023-09-20 09:00:00,138.5300,139.3700,130.1500,138.6850,6859968
123,2023-09-20 08:00:00,138.1200,138.5800,137.0900,138.5300,1222758
124,2023-09-20 07:00:00,137.9900,138.2000,137.8300,138.0800,40993
125,2023-09-20 06:00:00,138.2100,138.2100,137.8200,138.0000,11202
126,2023-09-20 05:00:00,137.9400,138.1900,137.8000,138.1000,12402
127,2023-09-20 04:00:00,137.8000,137.9000,137.5000,137.8900,26323
128,2023-09-19 19:00:00,137.5700,137.5900,137.4000,137.4400,31059
129,2023-09-19 18:00:00,137.5000,137.6000,137.5000,137.5650,17788
130,2023-09-19 17:00:00,137.4450,169.9030,128.5960,137.5700,26132
131,2023-09-19 16:00:00,137.5950,137.6910,99.4900,137.4900,18956390
132,2023-09-19 15:00:00,136.9750,137.8800,136.9100,137.5950,7946575
133,2023-09-19 14:00:00,137.1900,137.5850,136.9700,136.9750,4696612
134,2023-09-19 13:00:00,136.5530,137.2700,136.4050,137.1850,5407200
135,2023-09-19 12:00:00,136.0600,136.5950,135.9000,136.5600,6622649
136,2023-09-19 11:00:00,135.7300,136.1600,135.5600,136.0680,6554833
137,2023-09-19 10:00:00,136.7950,137.0130,135.6500,135.7400,10481034
138,2023-09-19 09:00:00,139.7750,139.8500,136.7300,136.7980,8903460
139,2023-09-19 08:00:00,139.9800,140.3050,139.7000,139.7600,93957
140,2023-09-19 07:00:00,140.1000,140.2900,140.0000,140.1000,20580
141,2023-09-19 06:00:00,140.1400,140.1800,140.0600,140.1600,5320
142,2023-09-19 05:00:00,140.0700,140.1600,140.0000,140.1500,5906
143,2023-09-19 04:00:00,140.0900,140.1400,139.9700,140.0200,7318
