,timestamp,open,high,low,close,volume,marketCap
0,2023-12-31,101.90000000,102.93000000,101.28000000,101.37000000,189713.06000000,189713.06000000
1,2023-12-30,106.17000000,107.47000000,100.62000000,101.90000000,4178339.62000000,4178339.62000000
2,2023-12-29,101.80000000,110.00000000,99.00000000,106.17000000,9432538.67000000,9432538.67000000
3,2023-12-28,106.92000000,109.66000000,97.14000000,101.80000000,10194201.02000000,10194201.02000000
4,2023-12-27,112.48000000,115.30000000,104.58000000,106.91000000,8972638.90000000,8972638.90000000
5,2023-12-26,120.91000000,121.36000000,102.09000000,112.49000000,12300095.38000000,12300095.38000000
6,2023-12-25,112.45000000,126.36000000,107.92000000,120.91000000,11114497.92000000,11114497.92000000
7,2023-12-24,107.88000000,118.10000000,107.30000000,112.45000000,12261699.03000000,12261699.03000000
8,2023-12-23,97.91000000,110.00000000,92.80000000,107.88000000,8336420.60000000,8336420.60000000
9,2023-12-22,93.86000000,99.50000000,90.34000000,97.90000000,11975121.56000000,11975121.56000000
10,2023-12-21,82.22000000,95.54000000,81.03000000,93.84000000,12129644.35000000,12129644.35000000
11,2023-12-20,73.00000000,84.14000000,72.96000000,82.21000000,10701294.29000000,10701294.29000000
12,2023-12-19,74.41000000,76.37000000,71.78000000,73.00000000,6086806.16000000,6086806.16000000
13,2023-12-18,70.85000000,75.46000000,67.00000000,74.42000000,7219822.33000000,7219822.33000000
14,2023-12-17,73.71000000,75.05000000,70.36000000,70.87000000,5108641.26000000,5108641.26000000
15,2023-12-16,72.51000000,77.22000000,71.18000000,73.72000000,5513079.61000000,5513079.61000000
16,2023-12-15,75.68000000,79.50000000,72.13000000,72.51000000,8834567.44000000,8834567.44000000
17,2023-12-14,70.62000000,76.24000000,68.18000000,75.68000000,7493589.41000000,7493589.41000000
18,2023-12-13,68.60000000,72.60000000,63.67000000,70.62000000,8271925.44000000,8271925.44000000
19,2023-12-12,70.24000000,72.42000000,65.75000000,68.60000000,7763463.64000000,7763463.64000000
20,2023-12-11,74.88000000,75.00000000,64.18000000,70.25000000,12970688.47000000,12970688.47000000
21,2023-12-10,72.31000000,74.89000000,70.67000000,74.87000000,5886808.01000000,5886808.01000000
22,2023-12-09,74.93000000,77.78000000,71.50000000,72.30000000,8809964.30000000,8809964.30000000
23,2023-12-08,67.74000000,75.30000000,67.74000000,74.94000000,11314830.34800000,11314830.34800000
24,2023-12-07,61.85000000,69.37000000,61.64000000,67.74000000,10648583.32000000,10648583.32000000
25,2023-12-06,61.04000000,66.68000000,61.03000000,61.85000000,11121135.68000000,11121135.68000000
26,2023-12-05,61.63000000,62.60000000,59.11000000,61.03000000,6032438.26000000,6032438.26000000
27,2023-12-04,62.99000000,65.25000000,59.75000000,61.64000000,7696216.19000000,7696216.19000000
28,2023-12-03,63.66000000,65.53000000,62.22000000,62.98000000,4675198.65000000,4675198.65000000
29,2023-12-02,59.74000000,63.90000000,59.67000000,63.66000000,4898503.76000000,4898503.76000000
30,2023-12-01,59.30000000,61.90000000,58.60000000,59.75000000,5422494.06000000,5422494.06000000
31,2023-11-30,59.31000000,61.70000000,58.75000000,59.30000000,4597104.01000000,4597104.01000000
32,2023-11-29,58.18000000,61.78000000,57.72000000,59.31000000,7574392.84000000,7574392.84000000
33,2023-11-28,55.06000000,58.65000000,53.94000000,58.18000000,5642915.95000000,5642915.95000000
34,2023-11-27,57.57000000,58.09000000,53.47000000,55.06000000,4618869.60000000,4618869.60000000
35,2023-11-26,58.81000000,59.04000000,56.12000000,57.57000000,3097837.47000000,3097837.47000000
36,2023-11-25,56.86000000,59.82000000,55.70000000,58.82000000,4095129.28000000,4095129.28000000
37,2023-11-24,56.52000000,58.79000000,56.20000000,56.86000000,3905651.92000000,3905651.92000000
38,2023-11-23,57.55000000,59.63000000,56.14000000,56.51000000,4925635.15000000,4925635.15000000
39,2023-11-22,51.65000000,58.94000000,51.43000000,57.56000000,7891464.65000000,7891464.65000000
40,2023-11-21,56.57000000,57.40000000,51.23000000,51.65000000,10741088.90000000,10741088.90000000
41,2023-11-20,61.10000000,61.33000000,56.00000000,56.57000000,7127562.28000000,7127562.28000000
42,2023-11-19,58.56000000,62.10000000,56.61000000,61.10000000,7009650.09000000,7009650.09000000
43,2023-11-18,58.52000000,59.37000000,54.70000000,58.56000000,7374946.50000000,7374946.50000000
44,2023-11-17,57.81000000,60.57000000,54.10000000,58.51000000,11968303.78000000,11968303.78000000
45,2023-11-16,65.43000000,68.20000000,56.31000000,57.80000000,13868327.04000000,13868327.04000000
46,2023-11-15,56.81000000,67.12000000,56.15000000,65.43000000,12800109.28000000,12800109.28000000
47,2023-11-14,51.60000000,57.99000000,51.12000000,56.81000000,12213778.24000000,12213778.24000000
