"Date","Price","Open","High","Low","Vol.","Change %"
"06/19/2016","23.35","24.00","24.22","23.16","826.92M","-2.01%"
"06/12/2016","23.83","24.67","24.78","23.82","766.93M","-3.56%"
"06/05/2016","24.71","24.50","25.47","24.39","499.46M","0.94%"
"05/29/2016","24.48","24.90","25.10","24.16","560.71M","-2.43%"
"05/22/2016","25.09","23.97","25.18","23.92","817.89M","5.42%"
"05/15/2016","23.80","23.10","23.86","22.91","850.83M","5.17%"
"05/08/2016","22.63","23.25","23.44","22.37","864.20M","-2.37%"
"05/01/2016","23.18","23.49","23.98","22.96","902.43M","-1.07%"
"04/24/2016","23.43","26.25","26.41","23.13","1.40B","-11.32%"
"04/17/2016","26.42","27.22","27.24","26.16","756.21M","-3.79%"
"04/10/2016","27.46","27.24","28.10","27.16","649.24M","1.10%"
"04/03/2016","27.16","27.61","28.05","27.03","582.89M","-1.24%"
"03/27/2016","27.50","26.50","27.61","26.22","591.86M","4.09%"
"03/20/2016","26.42","26.48","26.91","26.22","479.13M","-0.23%"
"03/13/2016","26.48","25.48","26.62","25.45","728.29M","3.56%"
"03/06/2016","25.57","25.60","25.71","25.04","622.40M","-0.70%"
"02/28/2016","25.75","24.21","25.94","24.16","807.22M","6.27%"
"02/21/2016","24.23","24.08","24.51","23.33","636.21M","0.92%"
"02/14/2016","24.01","23.75","24.72","23.65","673.27M","2.17%"
"02/07/2016","23.50","23.28","24.09","23.15","924.49M","0.00%"
"01/31/2016","23.50","24.12","24.33","23.42","868.62M","-3.45%"
"01/24/2016","24.34","25.38","25.38","23.10","1.52B","-4.02%"
"01/17/2016","25.36","24.60","25.36","23.36","973.54M","4.45%"
"01/10/2016","24.28","24.74","25.30","23.84","1.22B","0.17%"
"01/03/2016","24.24","25.65","26.46","24.11","1.38B","-7.90%"
"12/27/2015","26.32","26.90","27.36","26.20","495.05M","-2.55%"
"12/20/2015","27.01","26.82","27.25","26.39","506.54M","1.89%"
"12/13/2015","26.51","28.05","28.20","26.45","1.26B","-6.33%"
"12/06/2015","28.30","29.75","29.96","28.21","755.42M","-4.91%"
"11/29/2015","29.76","29.50","29.85","28.55","827.06M","1.05%"
"11/22/2015","29.45","29.82","29.93","29.28","438.88M","-1.24%"
"11/15/2015","29.82","27.84","29.98","27.75","759.92M","6.16%"
"11/08/2015","28.09","30.24","30.45","28.07","866.22M","-7.20%"
"11/01/2015","30.27","29.97","30.95","29.90","780.81M","1.31%"
"10/25/2015","29.88","29.52","30.30","28.50","1.29B","0.37%"
"10/18/2015","29.77","27.70","29.81","27.53","888.30M","7.24%"
"10/11/2015","27.76","28.18","28.19","27.39","739.54M","-0.96%"
"10/04/2015","28.03","27.47","28.07","27.05","1.05B","1.59%"
"09/27/2015","27.59","28.46","28.64","26.83","1.26B","-3.80%"
"09/20/2015","28.68","28.42","29.17","28.09","970.78M","1.13%"
"09/13/2015","28.36","29.14","29.22","27.97","1.11B","-0.67%"
"09/06/2015","28.55","27.91","28.55","27.44","1.01B","4.50%"
"08/30/2015","27.32","28.01","28.63","26.84","1.19B","-3.53%"
"08/23/2015","28.32","23.72","28.33","23.00","2.00B","7.11%"
"08/16/2015","26.44","29.01","29.41","26.41","1.28B","-8.80%"
"08/09/2015","28.99","29.13","30.00","27.41","1.38B","0.38%"
"08/02/2015","28.88","30.38","30.64","28.02","1.54B","-4.75%"
"07/26/2015","30.32","30.77","30.98","30.23","766.39M","-2.57%"
"07/19/2015","31.12","32.74","33.24","30.50","1.38B","-3.98%"
"07/12/2015","32.41","31.26","32.41","31.08","756.98M","5.16%"
"07/05/2015","30.82","31.23","31.56","29.80","1.10B","-2.50%"
"06/28/2015","31.61","31.36","31.73","31.12","603.93M","-0.25%"
"06/21/2015","31.69","31.87","32.45","31.63","782.38M","0.13%"
"06/14/2015","31.65","31.52","32.08","31.43","794.10M","-0.44%"
"06/07/2015","31.79","32.23","32.55","31.41","880.46M","-1.15%"
"05/31/2015","32.16","32.80","32.85","32.09","683.36M","-1.26%"
"05/24/2015","32.57","33.15","33.23","32.28","792.59M","-1.69%"
"05/17/2015","33.13","32.09","33.24","32.09","869.19M","2.92%"
"05/10/2015","32.19","31.85","32.37","31.20","833.21M","0.88%"
"05/03/2015","31.91","32.38","32.64","30.84","1.09B","-1.02%"
"04/26/2015","32.24","33.08","33.63","31.14","1.68B","-1.01%"
"04/19/2015","32.57","31.39","32.66","31.29","829.76M","4.42%"
"04/12/2015","31.19","32.09","32.14","31.11","684.74M","-1.83%"
"04/05/2015","31.77","31.12","32.03","31.08","728.83M","1.40%"
"03/29/2015","31.33","31.01","31.62","30.77","648.13M","1.69%"
"03/22/2015","30.81","31.78","32.01","30.65","837.30M","-2.13%"
"03/15/2015","31.48","30.97","32.31","30.72","1.07B","1.88%"
"03/08/2015","30.90","31.99","32.39","30.41","1.31B","-2.37%"
"03/01/2015","31.65","32.31","32.57","31.44","987.75M","-1.46%"
"02/22/2015","32.12","32.51","33.40","31.65","1.47B","-0.77%"
"02/15/2015","32.37","31.87","32.38","31.73","777.42M","1.89%"
"02/08/2015","31.77","29.64","31.87","29.61","1.21B","6.86%"
"02/01/2015","29.73","29.51","30.13","29.02","1.08B","1.50%"
"01/25/2015","29.29","28.43","30.00","27.26","1.86B","3.68%"
"01/18/2015","28.25","26.96","28.44","26.62","794.95M","6.60%"
"01/11/2015","26.50","28.15","28.20","26.30","1.22B","-5.36%"
"01/04/2015","28.00","27.07","28.31","26.16","1.13B","2.45%"
"12/28/2014","27.33","28.45","28.69","26.84","608.35M","-4.11%"
"12/21/2014","28.50","28.04","28.63","27.99","477.59M","1.97%"
"12/14/2014","27.95","27.68","28.31","26.57","1.32B","1.90%"
"12/07/2014","27.43","28.52","28.71","27.34","1.04B","-4.59%"
"11/30/2014","28.75","29.70","29.81","27.82","1.07B","-3.30%"
"11/23/2014","29.73","29.21","29.94","29.16","727.75M","2.09%"
"11/16/2014","29.12","28.57","29.39","28.32","933.66M","2.00%"
"11/09/2014","28.55","27.25","28.55","27.10","820.67M","4.77%"
"11/02/2014","27.25","27.05","27.57","26.93","799.81M","0.93%"
"10/26/2014","27.00","26.21","27.01","26.18","880.92M","2.66%"
"10/19/2014","26.30","24.58","26.37","24.55","1.43B","7.70%"
"10/12/2014","24.42","25.33","25.45","23.80","1.43B","-3.02%"
"10/05/2014","25.18","24.99","25.59","24.58","1.12B","1.08%"
"09/28/2014","24.91","24.66","25.39","24.51","991.00M","-1.11%"
"09/21/2014","25.19","25.45","25.73","24.43","1.36B","-0.20%"
"09/14/2014","25.24","25.70","25.76","24.72","1.19B","-0.67%"
"09/07/2014","25.41","24.82","25.77","24.04","1.85B","2.71%"
"08/31/2014","24.74","25.77","25.93","24.45","1.29B","-3.43%"
"08/24/2014","25.62","25.45","25.73","25.18","955.38M","1.14%"
"08/17/2014","25.33","24.62","25.37","24.50","989.33M","3.39%"
"08/10/2014","24.50","23.82","24.55","23.71","717.45M","3.46%"
"08/03/2014","23.68","24.09","24.14","23.32","892.10M","-1.46%"
"07/27/2014","24.03","24.45","24.86","23.70","947.30M","-1.60%"
"07/20/2014","24.42","23.75","24.47","23.43","1.11B","3.43%"
"07/13/2014","23.61","23.96","24.27","23.14","997.18M","-0.80%"
"07/06/2014","23.80","23.54","24.20","23.38","927.32M","1.23%"
"06/29/2014","23.51","23.02","23.52","23.02","556.68M","2.22%"
"06/22/2014","23.00","22.83","23.00","22.41","865.03M","1.19%"
"06/15/2014","22.73","22.88","23.19","22.73","940.91M","-0.39%"
"06/08/2014","22.82","23.18","23.76","22.72","1.17B","-1.04%"
"06/01/2014","23.06","22.64","23.26","22.23","1.65B","1.99%"
"05/25/2014","22.61","22.00","23.01","21.99","1.61B","3.10%"
"05/18/2014","21.93","21.35","21.95","21.33","1.18B","2.76%"
"05/11/2014","21.34","20.98","21.34","20.91","1.05B","2.06%"
"05/04/2014","20.91","21.08","21.59","20.73","1.47B","-1.18%"
"04/27/2014","21.16","20.46","21.41","20.45","1.90B","3.57%"
"04/20/2014","20.43","18.76","20.43","18.71","1.93B","8.96%"
"04/13/2014","18.75","18.64","18.85","18.26","971.63M","1.02%"
"04/06/2014","18.56","18.86","19.01","18.47","1.25B","-2.26%"
"03/30/2014","18.99","19.26","19.41","18.95","987.69M","-0.94%"
"03/23/2014","19.17","19.23","19.61","19.08","1.36B","0.74%"
"03/16/2014","19.03","18.85","19.15","18.76","1.22B","1.55%"
"03/09/2014","18.74","18.87","19.27","18.68","1.16B","-1.06%"
"03/02/2014","18.94","18.69","19.10","18.67","1.11B","0.80%"
"02/23/2014","18.79","18.68","19.03","18.41","1.47B","0.16%"
"02/16/2014","18.76","19.50","19.69","18.74","1.16B","-3.45%"
"02/09/2014","19.43","18.52","19.50","18.50","1.52B","4.69%"
"02/02/2014","18.56","17.95","18.68","17.83","1.74B","3.80%"
"01/26/2014","17.88","19.65","19.81","17.63","3.29B","-8.31%"
"01/19/2014","19.50","19.32","19.90","19.30","1.55B","0.98%"
"01/12/2014","19.31","18.93","20.01","18.92","1.77B","1.47%"
"01/05/2014","19.03","19.19","19.53","18.97","1.57B","-1.50%"
"12/29/2013","19.32","19.91","20.05","19.30","1.11B","-3.40%"
"12/22/2013","20.00","20.29","20.42","19.98","1.10B","1.99%"
"12/15/2013","19.61","19.82","20.09","19.24","1.84B","-0.96%"
"12/08/2013","19.80","20.03","20.39","19.77","1.55B","-1.00%"
"12/01/2013","20.00","19.93","20.54","19.67","2.09B","0.70%"
"11/24/2013","19.86","18.61","19.94","18.61","1.31B","7.00%"
"11/17/2013","18.56","18.75","18.83","18.35","1.13B","-1.01%"
"11/10/2013","18.75","18.57","18.90","18.37","1.23B","0.86%"
"11/03/2013","18.59","18.61","18.89","18.30","1.28B","0.11%"
"10/27/2013","18.57","18.89","19.26","18.38","2.09B","-1.12%"
"10/20/2013","18.78","18.28","19.04","18.14","1.97B","3.36%"
"10/13/2013","18.17","17.49","18.19","17.48","1.38B","3.24%"
"10/06/2013","17.60","17.38","17.64","17.08","1.45B","2.03%"
"09/29/2013","17.25","17.04","17.58","16.94","1.48B","0.06%"
"09/22/2013","17.24","17.72","17.75","17.17","1.91B","3.30%"
"09/15/2013","16.69","16.46","17.09","15.97","2.51B","0.54%"
"09/08/2013","16.60","18.04","18.14","16.60","2.69B","-6.69%"
"09/01/2013","17.79","17.61","17.94","17.41","1.27B","2.24%"
"08/25/2013","17.40","17.88","18.22","17.36","1.57B","-2.74%"
"08/18/2013","17.89","18.01","18.35","17.79","1.67B","-0.28%"
"08/11/2013","17.94","16.32","18.01","16.31","2.86B","10.54%"
"08/04/2013","16.23","16.60","16.85","16.20","1.48B","-1.76%"
"07/28/2013","16.52","15.74","16.53","15.72","1.36B","4.89%"
"07/21/2013","15.75","15.34","15.88","14.95","1.60B","3.75%"
"07/14/2013","15.18","15.18","15.53","15.15","1.15B","-0.33%"
"07/07/2013","15.23","15.00","15.35","14.66","1.54B","2.15%"
"06/30/2013","14.91","14.38","15.12","14.33","1.38B","5.30%"
"06/23/2013","14.16","14.55","14.59","13.89","2.08B","-4.13%"
"06/16/2013","14.77","15.41","15.56","14.57","1.60B","-3.84%"
"06/09/2013","15.36","15.88","16.04","15.30","1.56B","-2.66%"
"06/02/2013","15.78","16.10","16.23","15.46","1.78B","-1.74%"
"05/26/2013","16.06","16.07","16.32","15.69","1.45B","1.01%"
"05/19/2013","15.90","15.43","16.01","15.36","1.98B","2.78%"
"05/12/2013","15.47","16.13","16.35","14.96","2.54B","-4.39%"
"05/05/2013","16.18","16.28","16.63","16.09","2.19B","0.68%"
"04/28/2013","16.07","15.02","16.19","15.00","2.62B","7.85%"
"04/21/2013","14.90","14.02","14.96","13.97","3.21B","6.81%"
"04/14/2013","13.95","15.25","15.28","13.75","2.84B","-9.12%"
"04/07/2013","15.35","15.17","15.64","15.09","1.55B","1.59%"
"03/31/2013","15.11","15.78","15.85","14.99","2.03B","-4.43%"
"03/24/2013","15.81","16.60","16.78","15.77","1.57B","-4.18%"
"03/17/2013","16.50","15.77","16.50","15.76","2.22B","4.17%"
"03/10/2013","15.84","15.35","15.87","15.18","2.29B","2.72%"
"03/03/2013","15.42","15.28","15.55","14.96","2.54B","0.33%"
"02/24/2013","15.37","16.21","16.25","15.36","2.34B","-4.53%"
"02/17/2013","16.10","16.47","16.53","15.81","1.69B","-2.01%"
"02/10/2013","16.43","17.02","17.32","16.43","2.35B","-3.12%"
"02/03/2013","16.96","16.21","17.10","15.79","2.98B","4.69%"
"01/27/2013","16.20","15.64","16.52","15.57","2.63B","3.12%"
"01/20/2013","15.71","18.02","18.39","15.54","3.99B","-12.04%"
"01/13/2013","17.86","17.95","18.24","17.26","3.23B","-3.88%"
"01/06/2013","18.58","18.64","19.00","18.40","2.30B","-1.28%"
"12/30/2012","18.82","18.23","19.82","18.18","2.17B","3.41%"
"12/23/2012","18.20","18.58","18.72","18.02","1.29B","-1.89%"
"12/16/2012","18.55","18.18","19.10","17.90","2.91B","1.87%"
"12/09/2012","18.21","18.75","19.63","18.06","3.34B","-4.36%"
"12/02/2012","19.04","21.20","21.24","18.52","3.93B","-8.90%"
"11/25/2012","20.90","20.57","21.22","20.44","2.59B","2.40%"
"11/18/2012","20.41","19.31","20.43","19.28","2.11B","8.28%"
"11/11/2012","18.85","19.79","19.80","18.06","3.58B","-3.53%"
"11/04/2012","19.54","20.84","21.10","19.06","3.68B","-5.15%"
"10/28/2012","20.60","21.25","21.54","20.53","1.47B","-4.50%"
"10/21/2012","21.57","21.87","22.69","21.11","3.49B","-0.96%"
"10/14/2012","21.78","22.58","23.31","21.77","2.59B","-3.16%"
"10/07/2012","22.49","23.10","23.13","22.27","2.99B","-3.52%"
"09/30/2012","23.31","23.97","24.17","23.24","2.56B","-2.18%"
"09/23/2012","23.83","24.53","24.83","23.58","2.86B","-4.68%"
"09/16/2012","25.00","24.98","25.18","24.77","2.01B","1.26%"
"09/09/2012","24.69","24.30","24.89","23.43","2.90B","1.60%"
"09/02/2012","24.30","23.78","24.37","23.73","1.43B","2.27%"
"08/26/2012","23.76","24.29","24.32","23.47","1.54B","0.30%"
"08/19/2012","23.69","23.21","24.10","23.15","2.85B","2.33%"
"08/12/2012","23.15","22.26","23.15","22.26","1.57B","4.28%"
"08/05/2012","22.20","22.05","22.32","21.97","1.25B","0.95%"
"07/29/2012","21.99","21.10","22.07","20.99","1.90B","5.22%"
"07/22/2012","20.90","21.23","21.77","20.36","2.74B","-3.15%"
"07/15/2012","21.58","21.61","21.98","21.54","1.68B","-0.14%"
"07/08/2012","21.61","21.62","22.14","21.17","2.10B","-0.14%"
"07/01/2012","21.64","20.88","21.94","20.84","1.55B","3.74%"
"06/24/2012","20.86","20.62","20.86","20.20","1.49B","0.34%"
"06/17/2012","20.79","20.39","21.07","20.37","1.77B","1.41%"
"06/10/2012","20.50","20.99","21.02","20.24","2.00B","-1.11%"
"06/03/2012","20.73","20.05","20.74","19.59","2.07B","3.44%"
"05/27/2012","20.04","20.39","20.77","20.02","1.92B","-0.20%"
"05/20/2012","20.08","19.09","20.59","19.07","2.74B","6.02%"
"05/13/2012","18.94","20.09","20.27","18.65","2.84B","-6.42%"
"05/06/2012","20.24","20.05","20.57","19.95","2.17B","0.25%"
"04/29/2012","20.19","21.35","21.37","20.18","2.47B","-6.27%"
"04/22/2012","21.54","20.38","22.07","19.82","3.89B","5.28%"
"04/15/2012","20.46","21.79","22.15","20.37","4.90B","-5.37%"
"04/08/2012","21.62","22.36","23.00","21.55","3.66B","-4.46%"
"04/01/2012","22.63","21.49","22.67","21.44","2.65B","5.70%"
"03/25/2012","21.41","21.42","22.19","21.26","3.20B","0.56%"
"03/18/2012","21.29","21.37","21.77","20.79","3.42B","1.82%"
"03/11/2012","20.91","19.61","21.43","19.54","4.50B","7.40%"
"03/04/2012","19.47","19.48","19.56","18.44","3.35B","0.00%"
"02/26/2012","19.47","18.62","19.58","18.44","3.21B","4.34%"
"02/19/2012","18.66","18.10","18.67","18.00","2.07B","4.07%"
"02/12/2012","17.93","17.84","18.80","17.38","3.97B","1.76%"
"02/05/2012","17.62","16.37","17.77","16.36","2.49B","7.31%"
"01/29/2012","16.42","15.92","16.43","15.91","1.51B","2.82%"
"01/22/2012","15.97","15.10","16.23","14.98","2.44B","6.40%"
"01/15/2012","15.01","15.15","15.41","14.99","1.20B","0.13%"
"01/08/2012","14.99","15.20","15.28","14.95","1.31B","-0.66%"
"01/01/2012","15.09","14.62","15.10","14.61","1.15B","4.36%"
"12/25/2011","14.46","14.40","14.61","14.30","890.02M","0.42%"
"12/18/2011","14.40","13.66","14.41","13.59","1.31B","5.80%"
"12/11/2011","13.61","13.99","14.12","13.49","1.73B","-3.20%"
"12/04/2011","14.06","14.05","14.16","13.81","1.62B","1.01%"
"11/27/2011","13.92","13.30","14.06","13.22","1.90B","7.24%"
"11/20/2011","12.98","13.23","13.50","12.98","1.54B","-3.06%"
"11/13/2011","13.39","13.70","13.97","13.39","2.07B","-2.55%"
"11/06/2011","13.74","14.28","14.57","13.58","2.63B","-3.85%"
"10/30/2011","14.29","14.37","14.62","14.04","1.99B","-1.18%"
"10/23/2011","14.46","14.15","14.61","14.04","2.21B","3.06%"
"10/16/2011","14.03","15.06","15.24","13.96","3.84B","-6.90%"
"10/09/2011","15.07","13.54","15.07","13.51","2.67B","14.08%"
"10/02/2011","13.21","13.58","13.74","12.65","4.04B","-3.01%"
"09/25/2011","13.62","14.28","14.62","13.61","3.07B","-5.68%"
"09/18/2011","14.44","14.18","15.10","14.11","3.72B","0.98%"
"09/11/2011","14.30","13.32","14.30","13.28","2.56B","6.08%"
"09/04/2011","13.48","13.12","13.88","13.09","1.84B","0.90%"
"08/28/2011","13.36","13.86","14.00","13.28","2.13B","-2.48%"
"08/21/2011","13.70","13.02","13.71","12.68","3.33B","7.70%"
"08/14/2011","12.72","13.56","13.75","12.71","3.03B","-5.50%"
"08/07/2011","13.46","12.92","13.56","12.61","4.38B","0.90%"
"07/31/2011","13.34","14.21","14.27","12.95","4.06B","-4.37%"
"07/24/2011","13.95","13.94","14.45","13.71","2.95B","-0.71%"
"07/17/2011","14.05","13.05","14.15","13.05","3.38B","7.83%"
"07/10/2011","13.03","12.73","13.04","12.45","2.20B","1.40%"
"07/03/2011","12.85","12.25","12.86","12.23","1.69B","4.81%"
"06/26/2011","12.26","11.70","12.27","11.69","1.75B","5.15%"
"06/19/2011","11.66","11.33","11.90","11.09","2.52B","1.92%"
"06/12/2011","11.44","11.69","11.90","11.37","2.19B","-1.72%"
"06/05/2011","11.64","12.35","12.39","11.63","2.04B","-5.13%"
"05/29/2011","12.27","12.18","12.58","12.18","1.62B","1.83%"
"05/22/2011","12.05","11.78","12.09","11.76","1.43B","0.67%"
"05/15/2011","11.97","12.11","12.23","11.81","1.84B","-1.56%"
"05/08/2011","12.16","12.42","12.50","12.16","1.47B","-1.78%"
"05/01/2011","12.38","12.49","12.57","12.34","1.76B","-0.96%"
"04/24/2011","12.50","12.51","12.68","12.34","2.33B","-0.16%"
"04/17/2011","12.52","11.65","12.68","11.43","2.48B","7.10%"
"04/10/2011","11.69","11.93","12.00","11.67","1.93B","-2.34%"
"04/03/2011","11.97","12.30","12.31","11.93","2.10B","-2.76%"
"03/27/2011","12.31","12.61","12.65","12.26","1.68B","-1.91%"
"03/20/2011","12.55","12.00","12.57","11.97","1.96B","6.27%"
"03/13/2011","11.81","12.61","12.73","11.65","3.73B","-6.05%"
"03/06/2011","12.57","12.91","12.92","12.32","2.33B","-2.26%"
"02/27/2011","12.86","12.54","12.87","12.42","2.42B","3.46%"
"02/20/2011","12.43","12.22","12.44","12.06","2.42B","-0.72%"
"02/13/2011","12.52","12.74","13.03","12.48","2.42B","-1.73%"
"02/06/2011","12.74","12.42","12.86","12.42","2.64B","2.99%"
"01/30/2011","12.37","11.99","12.38","11.94","1.78B","3.08%"
"01/23/2011","12.00","11.67","12.34","11.67","2.51B","2.83%"
"01/16/2011","11.67","11.77","12.45","11.64","4.54B","-6.27%"
"01/09/2011","12.45","12.10","12.45","12.04","1.80B","3.75%"
"01/02/2011","12.00","11.63","12.01","11.60","1.62B","4.17%"
"12/26/2010","11.52","11.53","11.67","11.48","940.32M","-0.35%"
"12/19/2010","11.56","11.49","11.63","11.37","1.13B","0.96%"
"12/12/2010","11.45","11.58","11.61","11.39","1.92B","0.00%"
"12/05/2010","11.45","11.38","11.57","11.33","1.72B","0.97%"
"11/28/2010","11.34","11.27","11.39","11.10","2.22B","0.53%"
"11/21/2010","11.28","10.95","11.35","10.92","1.56B","3.01%"
"11/14/2010","10.95","11.02","11.09","10.63","2.42B","-0.45%"
"11/07/2010","11.00","11.33","11.47","10.84","2.21B","-2.91%"
"10/31/2010","11.33","10.79","11.43","10.79","2.37B","5.40%"
"10/24/2010","10.75","11.04","11.13","10.75","2.17B","-2.09%"
"10/17/2010","10.98","11.37","11.39","10.71","3.98B","-2.31%"
"10/10/2010","11.24","10.53","11.25","10.45","2.97B","7.05%"
"10/03/2010","10.50","10.06","10.52","9.92","2.67B","4.06%"
"09/26/2010","10.09","10.50","10.53","9.82","3.11B","-3.35%"
"09/19/2010","10.44","9.86","10.48","9.85","3.35B","6.21%"
"09/12/2010","9.83","9.49","9.93","9.48","2.51B","4.46%"
"09/05/2010","9.41","9.17","9.52","9.15","1.70B","1.84%"
"08/29/2010","9.24","8.60","9.24","8.58","2.44B","7.07%"
"08/22/2010","8.63","8.99","9.00","8.41","2.63B","-3.25%"
"08/15/2010","8.92","8.84","9.10","8.81","1.89B","0.22%"
"08/08/2010","8.90","9.34","9.36","8.79","2.26B","-4.20%"
"08/01/2010","9.29","9.30","9.44","9.20","2.00B","1.09%"
"07/25/2010","9.19","9.29","9.50","9.10","2.62B","-0.97%"
"07/18/2010","9.28","8.92","9.47","8.56","4.46B","4.04%"
"07/11/2010","8.92","9.23","9.35","8.80","4.43B","-3.78%"
"07/04/2010","9.27","8.96","9.39","8.79","2.44B","5.10%"
"06/27/2010","8.82","9.53","9.63","8.69","4.18B","-7.35%"
"06/20/2010","9.52","9.92","9.96","9.49","3.53B","-2.76%"
"06/13/2010","9.79","9.14","9.82","9.07","3.63B","8.18%"
"06/06/2010","9.05","9.22","9.26","8.65","4.06B","-0.98%"
"05/30/2010","9.14","9.27","9.50","9.09","2.97B","-0.33%"
"05/23/2010","9.17","8.83","9.26","8.47","4.13B","6.01%"
"05/16/2010","8.65","9.10","9.23","8.26","5.08B","-4.53%"
"05/09/2010","9.06","8.94","9.46","8.88","3.85B","7.60%"
"05/02/2010","8.42","9.42","9.57","7.12","5.02B","-9.66%"
"04/25/2010","9.32","9.71","9.73","9.16","3.05B","-3.62%"
"04/18/2010","9.67","8.82","9.72","8.63","3.88B","9.39%"
"04/11/2010","8.84","8.65","8.97","8.61","2.17B","2.31%"
"04/04/2010","8.64","8.39","8.64","8.38","2.67B","2.49%"
"03/28/2010","8.43","8.32","8.53","8.27","2.10B","2.18%"
"03/21/2010","8.25","7.87","8.28","7.86","2.84B","3.90%"
"03/14/2010","7.94","8.05","8.09","7.87","2.29B","-1.85%"
"03/07/2010","8.09","7.86","8.13","7.78","2.77B","3.45%"
"02/28/2010","7.82","7.35","7.85","7.34","2.75B","6.98%"
"02/21/2010","7.31","7.23","7.33","6.99","2.60B","1.53%"
"02/14/2010","7.20","7.21","7.30","7.17","1.82B","0.56%"
"02/07/2010","7.16","6.99","7.20","6.93","2.69B","2.58%"
"01/31/2010","6.98","6.87","7.15","6.82","3.67B","1.75%"
"01/24/2010","6.86","7.23","7.63","6.79","7.07B","-2.83%"
"01/17/2010","7.06","7.44","7.70","7.04","2.83B","-3.95%"
"01/10/2010","7.35","7.60","7.61","7.29","2.69B","-2.91%"
"01/03/2010","7.57","7.62","7.70","7.47","2.57B","0.53%"
"12/27/2009","7.53","7.56","7.64","7.44","1.85B","0.80%"
"12/20/2009","7.47","7.00","7.48","6.99","1.81B","7.02%"
"12/13/2009","6.98","6.98","7.05","6.82","2.27B","0.43%"
"12/06/2009","6.95","6.90","7.13","6.74","3.01B","0.72%"
"11/29/2009","6.90","7.18","7.24","6.80","2.88B","-3.63%"
"11/22/2009","7.16","7.25","7.36","7.08","1.38B","0.28%"
"11/15/2009","7.14","7.34","7.43","7.06","2.21B","-2.19%"
"11/08/2009","7.30","7.03","7.32","7.01","2.08B","5.19%"
"11/01/2009","6.94","6.78","6.97","6.63","2.37B","3.12%"
"10/25/2009","6.73","7.27","7.38","6.65","3.35B","-7.55%"
"10/18/2009","7.28","6.71","7.45","6.63","4.49B","8.33%"
"10/11/2009","6.72","6.82","6.87","6.71","1.82B","-1.18%"
"10/04/2009","6.80","6.65","6.84","6.58","2.23B","3.03%"
"09/27/2009","6.60","6.57","6.69","6.45","2.30B","1.38%"
"09/20/2009","6.51","6.58","6.75","6.48","2.39B","-1.51%"
"09/13/2009","6.61","6.10","6.67","6.08","2.91B","7.48%"
"09/06/2009","6.15","6.18","6.23","6.06","1.97B","1.15%"
"08/30/2009","6.08","6.01","6.10","5.86","1.81B","0.16%"
"08/23/2009","6.07","6.08","6.16","5.89","1.94B","0.50%"
"08/16/2009","6.04","5.84","6.05","5.69","2.13B","1.34%"
"08/09/2009","5.96","5.92","6.02","5.78","1.85B","0.85%"
"08/02/2009","5.91","5.90","5.98","5.82","1.94B","1.20%"
"07/26/2009","5.84","5.72","5.89","5.62","2.07B","2.28%"
"07/19/2009","5.71","5.47","5.71","5.35","3.45B","5.35%"
"07/12/2009","5.42","4.98","5.43","4.91","2.31B","9.49%"
"07/05/2009","4.95","4.95","4.99","4.80","2.32B","-1.00%"
"06/28/2009","5.00","5.12","5.17","4.99","1.79B","-1.77%"
"06/21/2009","5.09","5.02","5.13","4.75","2.86B","2.21%"
"06/14/2009","4.98","4.86","4.98","4.80","2.78B","1.84%"
"06/07/2009","4.89","5.14","5.16","4.86","3.39B","-5.42%"
"05/31/2009","5.17","4.87","5.23","4.86","2.66B","6.60%"
"05/24/2009","4.85","4.46","4.85","4.45","2.23B","10.98%"
"05/17/2009","4.37","4.42","4.62","4.34","1.93B","0.00%"
"05/10/2009","4.37","4.55","4.68","4.26","2.43B","-5.21%"
"05/03/2009","4.61","4.58","4.77","4.51","2.48B","1.54%"
"04/26/2009","4.54","4.39","4.57","4.38","2.29B","2.71%"
"04/19/2009","4.42","4.35","4.54","4.24","3.36B","0.23%"
"04/12/2009","4.41","4.29","4.44","4.13","2.35B","3.28%"
"04/05/2009","4.27","4.10","4.29","4.05","2.18B","3.14%"
"03/29/2009","4.14","3.73","4.15","3.66","3.11B","8.38%"
"03/22/2009","3.82","3.67","3.93","3.63","3.07B","5.23%"
"03/15/2009","3.63","3.45","3.70","3.36","3.58B","5.83%"
"03/08/2009","3.43","3.01","3.47","2.95","3.76B","12.46%"
"03/01/2009","3.05","3.15","3.31","2.94","3.95B","-4.39%"
"02/22/2009","3.19","3.27","3.32","3.09","3.76B","-2.15%"
"02/15/2009","3.26","3.46","3.47","3.18","3.04B","-7.91%"
"02/08/2009","3.54","3.57","3.68","3.42","3.67B","-0.56%"
"02/01/2009","3.56","3.18","3.57","3.17","3.40B","10.56%"
"01/25/2009","3.22","3.17","3.39","3.15","3.44B","1.90%"
"01/18/2009","3.16","2.93","3.21","2.79","4.19B","7.48%"
"01/11/2009","2.94","3.23","3.25","2.86","5.38B","-8.98%"
"01/04/2009","3.23","3.33","3.47","3.22","4.46B","-0.31%"
"12/28/2008","3.24","3.09","3.25","3.03","3.02B","5.88%"
"12/21/2008","3.06","3.21","3.22","3.02","2.07B","-4.67%"
"12/14/2008","3.21","3.43","3.45","3.14","4.99B","-8.55%"
"12/07/2008","3.51","3.47","3.70","3.30","5.41B","4.46%"
