,timestamp,open,high,low,close,volume
0,2023-06-30 19:00:00,120.7500,121.0000,120.7300,120.8300,3941
1,2023-06-30 18:00:00,120.8000,120.9700,120.7000,120.8100,12783
2,2023-06-30 17:00:00,120.9130,120.9300,120.7600,120.9200,7595
3,2023-06-30 16:00:00,120.9100,126.4310,120.0300,126.4310,9694641
4,2023-06-30 15:00:00,121.3500,121.4200,120.8800,120.9200,4545149
5,2023-06-30 14:00:00,121.3900,121.5200,121.1400,121.3450,1716908
6,2023-06-30 13:00:00,121.6900,121.6910,121.2700,121.3900,1673267
7,2023-06-30 12:00:00,121.4150,121.6900,121.2700,121.6700,1503994
8,2023-06-30 11:00:00,121.4900,121.7700,121.1800,121.4100,1894699
9,2023-06-30 10:00:00,121.3900,122.0300,121.3250,121.4900,3396520
10,2023-06-30 09:00:00,121.1200,121.9700,120.8500,121.3680,3237895
11,2023-06-30 08:00:00,120.7100,121.6600,119.5000,121.1200,112998
12,2023-06-30 07:00:00,120.6200,120.7700,120.5000,120.5600,13107
13,2023-06-30 06:00:00,120.6000,120.6500,120.4200,120.5900,1731
14,2023-06-30 05:00:00,120.3000,120.7200,120.2500,120.6000,3951
15,2023-06-30 04:00:00,120.0100,120.4100,120.0100,120.3300,1478
16,2023-06-29 19:00:00,120.0400,120.5000,119.9350,120.1000,8414
17,2023-06-29 18:00:00,119.9200,120.0600,119.9000,120.0500,2958
18,2023-06-29 17:00:00,119.9850,121.0000,119.8900,119.9200,2421
19,2023-06-29 16:00:00,120.0300,125.3840,118.9380,118.9380,3618206
20,2023-06-29 15:00:00,119.8700,120.0700,119.5800,120.0200,3491452
21,2023-06-29 14:00:00,119.8200,119.9300,119.5400,119.8600,1603383
22,2023-06-29 13:00:00,120.0000,120.3000,119.8000,119.8100,1190433
23,2023-06-29 12:00:00,120.4500,120.5200,119.9400,120.0050,1473025
24,2023-06-29 11:00:00,119.3980,120.5200,119.3700,120.4500,2287675
25,2023-06-29 10:00:00,120.1000,120.3100,119.2100,119.4000,2856094
26,2023-06-29 09:00:00,120.5650,120.9100,119.7200,120.1000,3134967
27,2023-06-29 08:00:00,121.4500,121.8000,120.3600,120.5900,85844
28,2023-06-29 07:00:00,121.4500,121.6400,121.0900,121.2900,35382
29,2023-06-29 06:00:00,121.2500,121.7100,120.9600,121.4600,10960
30,2023-06-29 05:00:00,120.5000,121.2900,120.2800,121.2500,10629
31,2023-06-29 04:00:00,121.4500,121.5000,120.2200,120.5000,14594
32,2023-06-28 19:00:00,121.4900,121.5500,121.0700,121.3000,16077
33,2023-06-28 18:00:00,121.3200,121.5000,121.2300,121.5000,5782
34,2023-06-28 17:00:00,119.0100,121.3900,116.5650,121.3900,6113
35,2023-06-28 16:00:00,121.1300,121.5000,120.2790,121.3100,4511637
36,2023-06-28 15:00:00,120.7600,121.1500,120.5300,121.1200,3909450
37,2023-06-28 14:00:00,120.3750,120.8900,120.3030,120.7500,1379869
38,2023-06-28 13:00:00,120.2500,120.7800,120.0900,120.3800,1346971
39,2023-06-28 12:00:00,120.8600,121.2700,120.0600,120.2600,2296652
40,2023-06-28 11:00:00,120.7100,120.9700,119.9500,120.8600,1996532
41,2023-06-28 10:00:00,118.9000,121.0750,118.5600,120.7000,3295598
42,2023-06-28 09:00:00,118.1500,119.1950,117.6000,118.9000,2680363
43,2023-06-28 08:00:00,118.8500,120.1200,118.0000,118.1500,51197
44,2023-06-28 07:00:00,118.6400,118.9900,118.4600,118.5000,34813
45,2023-06-28 06:00:00,118.6900,118.7300,118.5200,118.6500,4759
46,2023-06-28 05:00:00,118.7000,118.7200,118.4500,118.6700,3116
47,2023-06-28 04:00:00,119.0200,119.7500,118.5000,118.7000,18399
48,2023-06-27 19:00:00,118.6000,119.0100,118.5700,119.0000,36618
49,2023-06-27 18:00:00,118.4800,118.8900,118.4800,118.7000,42413
50,2023-06-27 17:00:00,119.0900,119.0900,118.2600,118.4350,13772
51,2023-06-27 16:00:00,119.0100,119.0500,118.0000,118.4500,7451335
52,2023-06-27 15:00:00,119.6200,119.8500,118.6500,119.0100,6060234
53,2023-06-27 14:00:00,119.4850,119.8950,119.2900,119.6150,1795913
54,2023-06-27 13:00:00,118.9470,119.4900,118.7700,119.4900,1962758
55,2023-06-27 12:00:00,118.9700,119.2300,118.7100,118.9400,2073057
56,2023-06-27 11:00:00,118.3800,118.9800,117.9900,118.9800,2528870
57,2023-06-27 10:00:00,117.7600,118.5000,117.1200,118.3900,3421188
58,2023-06-27 09:00:00,118.3100,118.3100,116.9100,117.7700,4101288
59,2023-06-27 08:00:00,118.3300,119.0900,117.9100,118.2600,123492
