,timestamp,open,high,low,close,volume
0,2023-06-30 19:00:00,119.5500,119.7500,119.5100,119.6700,6334
1,2023-06-30 18:00:00,119.6630,119.7000,119.5000,119.5600,20163
2,2023-06-30 17:00:00,119.6700,119.7300,119.5500,119.6700,7695
3,2023-06-30 16:00:00,119.7200,120.1320,119.1750,119.6700,14021396
4,2023-06-30 15:00:00,120.2600,120.3200,119.6900,119.7200,6022918
5,2023-06-30 14:00:00,120.3600,120.4600,120.0900,120.2500,1944692
6,2023-06-30 13:00:00,120.6900,120.7000,120.2600,120.3590,2004516
7,2023-06-30 12:00:00,120.4450,120.7000,120.2750,120.7000,1858443
8,2023-06-30 11:00:00,120.5450,120.8600,120.2400,120.4400,2424655
9,2023-06-30 10:00:00,120.4400,121.0800,120.3700,120.5500,3653094
10,2023-06-30 09:00:00,120.1300,121.0500,120.0000,120.4400,3318902
11,2023-06-30 08:00:00,119.6720,120.7000,119.1000,120.1900,155212
12,2023-06-30 07:00:00,119.6400,119.9000,119.5700,119.5700,34506
13,2023-06-30 06:00:00,119.6500,119.7200,119.5600,119.6900,3674
14,2023-06-30 05:00:00,119.4800,119.8100,119.4500,119.5600,4174
15,2023-06-30 04:00:00,119.2800,119.5700,119.1000,119.5700,4381
16,2023-06-29 19:00:00,119.1000,119.6000,119.0000,119.1800,6061
17,2023-06-29 18:00:00,118.9600,119.1100,118.8750,119.1100,5128
18,2023-06-29 17:00:00,119.0400,119.0700,118.7900,118.9600,7584
19,2023-06-29 16:00:00,119.0300,119.1100,118.8100,119.0200,6953681
20,2023-06-29 15:00:00,118.9200,119.1100,118.6150,119.1100,3873031
21,2023-06-29 14:00:00,118.9000,118.9800,118.6100,118.9100,2556694
22,2023-06-29 13:00:00,119.1200,119.3900,118.8900,118.8950,1309516
23,2023-06-29 12:00:00,119.5350,119.6100,119.0400,119.1250,1624503
24,2023-06-29 11:00:00,118.4800,119.6300,118.4550,119.5400,2477008
25,2023-06-29 10:00:00,119.2000,119.4300,118.2950,118.4800,4181571
26,2023-06-29 09:00:00,119.7400,120.0600,118.9000,119.1900,3377313
27,2023-06-29 08:00:00,120.5300,120.9700,119.5120,119.7100,125292
28,2023-06-29 07:00:00,120.5500,120.8500,120.2300,120.4300,47039
29,2023-06-29 06:00:00,120.4000,121.0200,120.1800,120.6100,16083
30,2023-06-29 05:00:00,119.6100,120.8200,119.5500,120.3800,13754
31,2023-06-29 04:00:00,120.5000,120.5000,119.4300,119.6100,10130
32,2023-06-28 19:00:00,120.6000,120.6500,120.2500,120.4900,12927
33,2023-06-28 18:00:00,120.3700,120.6900,120.3600,120.6000,11038
34,2023-06-28 17:00:00,120.3700,120.4700,115.6850,120.3900,7434
35,2023-06-28 16:00:00,120.1900,120.5300,119.3860,120.4100,6760847
36,2023-06-28 15:00:00,119.8400,120.2400,119.6000,120.1900,4710724
37,2023-06-28 14:00:00,119.4800,120.0000,119.4100,119.8400,1823437
38,2023-06-28 13:00:00,119.3700,119.8950,119.2200,119.4750,1892172
39,2023-06-28 12:00:00,120.0000,120.3900,119.2000,119.3750,2998779
40,2023-06-28 11:00:00,119.8660,120.1400,119.1050,119.9900,2908828
41,2023-06-28 10:00:00,118.0700,120.2510,117.7300,119.8700,4800390
42,2023-06-28 09:00:00,117.4300,118.4100,116.4550,118.0800,3841200
43,2023-06-28 08:00:00,117.7600,118.4990,117.2400,117.4300,81814
44,2023-06-28 07:00:00,117.9700,118.2500,117.7100,117.7700,36425
45,2023-06-28 06:00:00,117.9200,118.0000,117.7700,117.9500,7072
46,2023-06-28 05:00:00,117.9300,117.9900,117.6600,117.9000,4248
47,2023-06-28 04:00:00,118.3900,118.8000,117.6000,117.8900,23335
48,2023-06-27 19:00:00,117.9100,118.3200,117.8200,118.2000,23878
49,2023-06-27 18:00:00,117.7700,118.0900,117.7400,117.9100,34635
50,2023-06-27 17:00:00,118.3400,124.2560,117.6100,117.7350,25748
51,2023-06-27 16:00:00,118.3300,122.6000,117.3000,117.8000,9209936
52,2023-06-27 15:00:00,118.7550,118.9950,118.0600,118.3300,6733221
53,2023-06-27 14:00:00,118.6850,119.0800,118.4600,118.7550,2805808
54,2023-06-27 13:00:00,118.1000,118.6850,117.9400,118.6800,2919704
55,2023-06-27 12:00:00,118.2000,118.4200,117.9000,118.1050,3094784
56,2023-06-27 11:00:00,117.6250,118.2000,117.2300,118.2000,4085641
57,2023-06-27 10:00:00,116.9900,117.7400,116.2850,117.6300,6056016
58,2023-06-27 09:00:00,117.5000,117.5500,116.1000,116.9900,7123938
59,2023-06-27 08:00:00,117.4550,120.9600,116.9900,117.5500,232414
60,2023-06-27 07:00:00,117.5200,117.6200,117.2900,117.3800,81304
61,2023-06-27 06:00:00,117.2000,117.5600,117.1300,117.4600,23364
62,2023-06-27 05:00:00,117.3000,117.4500,117.0000,117.2000,23180
63,2023-06-27 04:00:00,117.8200,117.8200,117.1600,117.3500,35249
64,2023-06-26 19:00:00,118.5200,118.7400,117.8200,118.0650,140627
65,2023-06-26 18:00:00,118.3500,118.5500,118.3400,118.5500,35057
66,2023-06-26 17:00:00,118.3400,118.4700,118.1800,118.3500,68993
67,2023-06-26 16:00:00,118.3600,121.7300,118.3300,118.4200,9573390
68,2023-06-26 15:00:00,118.9250,119.2150,118.3000,118.3600,5129244
69,2023-06-26 14:00:00,118.5350,119.0450,118.3600,118.9250,2971953
70,2023-06-26 13:00:00,118.7800,118.9500,118.4000,118.5400,2470540
71,2023-06-26 12:00:00,120.4100,120.4150,118.2650,118.7600,5117479
72,2023-06-26 11:00:00,121.0550,121.1050,119.9650,120.4000,3672630
73,2023-06-26 10:00:00,121.7450,122.0000,120.5400,121.0500,3956455
74,2023-06-26 09:00:00,121.0000,121.8500,120.4470,121.7500,3849239
75,2023-06-26 08:00:00,120.4980,122.7000,120.0900,121.0500,182697
76,2023-06-26 07:00:00,120.4500,120.7400,120.4000,120.6400,112319
77,2023-06-26 06:00:00,120.4300,120.4800,120.3000,120.4400,15017
78,2023-06-26 05:00:00,120.4000,120.5700,120.3000,120.3500,12017
79,2023-06-26 04:00:00,121.1800,121.2800,120.1200,120.3500,45868
80,2023-06-23 19:00:00,122.1200,122.2800,122.0800,122.2600,6625
81,2023-06-23 18:00:00,122.2600,122.3400,122.0500,122.1200,22769
82,2023-06-23 17:00:00,122.3400,122.4000,122.2200,122.2600,117667
83,2023-06-23 16:00:00,122.3700,122.4000,122.1900,122.2500,23996374
84,2023-06-23 15:00:00,122.2300,122.7000,121.9000,122.3700,4944896
85,2023-06-23 14:00:00,122.5200,122.7270,122.0150,122.2350,1475770
